window,modello,trimestre,realizzato,fed,err_fed,mio_migliore,err_migliore,mio_peggiore,err_peggiore
completo,cbvar,2021Q2,6.983331307653917,3.16,-3.823331307653917,cbvar/authors,-3.605231815195176,cbvar/authors,-3.605231815195176
completo,cbvar,2023Q1,2.926993175212877,1.72,-1.206993175212877,cbvar/authors,-2.3092735027948392,cbvar/authors,-2.3092735027948392
completo,cbvar,2023Q2,2.5352403907615395,1.08,-1.4552403907615394,cbvar/authors,-2.5982729780955394,cbvar/authors,-2.5982729780955394
completo,cbvar,2023Q3,4.694888429547928,2.58,-2.1148884295479276,cbvar/authors,-2.0375987571821796,cbvar/authors,-2.0375987571821796
completo,cbvar,2023Q4,3.419215575294809,2.41,-1.0092155752948089,cbvar/authors,-2.275682511958021,cbvar/authors,-2.275682511958021
completo,cbvar,2024Q1,0.8420915771010673,2.251,1.4089084228989326,cbvar/authors,0.7177694175681038,cbvar/authors,0.7177694175681038
completo,cbvar,2024Q2,3.5892686664036777,2.015,-1.5742686664036776,cbvar/authors,-0.9928555954522356,cbvar/authors,-0.9928555954522356
completo,cbvar,2024Q3,3.340152501559479,2.912,-0.42815250155947915,cbvar/authors,-0.6364216068393547,cbvar/authors,-0.6364216068393547
completo,cbvar,2024Q4,1.8522267738050768,2.563,0.7107732261949233,cbvar/authors,0.7104159274582411,cbvar/authors,0.7104159274582411
completo,cbvar,2025Q1,-0.6484826392524012,2.631,3.279482639252401,cbvar/authors,2.2811108416795123,cbvar/authors,2.2811108416795123
completo,cbvar,2025Q2,3.838033233381988,1.68,-2.158033233381988,cbvar/authors,0.12241982959596465,cbvar/authors,0.12241982959596465
completo,cbvar,2025Q3,4.3753962528716,2.35,-2.0253962528716003,cbvar/authors,-1.750456863850692,cbvar/authors,-1.750456863850692
completo,bbvar,2006Q4,3.4823729200428755,1.78,-1.7023729200428754,bbvar/-,1.6447206478084064,bbvar/-,1.6447206478084064
completo,bbvar,2007Q1,1.2087836914185912,2.4,1.1912163085814087,bbvar/-,1.42946593807457,bbvar/-,1.42946593807457
completo,bbvar,2007Q2,2.4695947150627617,3.25,0.7804052849372383,bbvar/-,0.07058138893116794,bbvar/-,0.07058138893116794
completo,bbvar,2007Q3,2.3240880884577653,1.99,-0.3340880884577653,bbvar/-,-0.7230030298618684,bbvar/-,-0.7230030298618684
completo,bbvar,2007Q4,2.5367271478347497,1.49,-1.0467271478347497,bbvar/-,-1.3601841358205635,bbvar/-,-1.3601841358205635
completo,bbvar,2008Q1,-1.6961606735480972,1.43,3.126160673548097,bbvar/-,1.2437470839653075,bbvar/-,1.2437470839653075
completo,bbvar,2008Q2,2.403069701864058,1.99,-0.4130697018640579,bbvar/-,-2.5401732474988115,bbvar/-,-2.5401732474988115
completo,bbvar,2008Q3,-2.0845363314131338,-0.52,1.5645363314131338,bbvar/-,-1.6440124085039591,bbvar/-,-1.6440124085039591
completo,bbvar,2008Q4,-8.472768957225274,-3.47,5.002768957225273,bbvar/-,6.279904945780189,bbvar/-,6.279904945780189
completo,bbvar,2009Q1,-4.462803810727223,-3.57,0.8928038107272234,bbvar/-,0.3972604422282533,bbvar/-,0.3972604422282533
completo,bbvar,2009Q2,-0.7126911125331037,0.04,0.7526911125331037,bbvar/-,-0.7824678319710232,bbvar/-,-0.7824678319710232
completo,bbvar,2009Q3,1.412187087697636,5.2,3.787812912302364,bbvar/-,2.822752352748215,bbvar/-,2.822752352748215
completo,bbvar,2009Q4,4.394263592305325,4.32,-0.07426359230532498,bbvar/-,-1.442636405430875,bbvar/-,-1.442636405430875
completo,bbvar,2010Q1,1.952133820572155,3.98,2.027866179427845,bbvar/-,0.5436856385621192,bbvar/-,0.5436856385621192
completo,bbvar,2010Q2,3.926881074055233,4.96,1.033118925944767,bbvar/-,0.18220628272312922,bbvar/-,0.18220628272312922
completo,bbvar,2010Q3,3.1201978026194954,2.27,-0.8501978026194954,bbvar/-,0.9768656062917884,bbvar/-,0.9768656062917884
completo,bbvar,2010Q4,2.117043484228409,2.9,0.7829565157715908,bbvar/-,2.3361074369061985,bbvar/-,2.3361074369061985
completo,bbvar,2011Q1,-0.9454489541211974,4.37,5.315448954121198,bbvar/-,5.033669148286613,bbvar/-,5.033669148286613
completo,bbvar,2011Q2,2.7339190839842376,3.17,0.4360809160157624,bbvar/-,-0.312685269132007,bbvar/-,-0.312685269132007
completo,bbvar,2011Q3,-0.0892210766206935,2.09,2.1792210766206934,bbvar/-,1.8737969977429603,bbvar/-,1.8737969977429603
completo,bbvar,2011Q4,4.568438742179692,3.22,-1.3484387421796922,bbvar/-,-0.9174034265145403,bbvar/-,-0.9174034265145403
completo,bbvar,2012Q1,3.396793738645587,3.28,-0.11679373864558729,bbvar/-,-0.9614715293154941,bbvar/-,-0.9614715293154941
completo,bbvar,2012Q2,1.7973274732638431,2.88,1.0826725267361568,bbvar/-,0.24001142812183374,bbvar/-,0.24001142812183374
completo,bbvar,2012Q3,0.5773578286532466,1.64,1.0626421713467533,bbvar/-,1.5383866614358865,bbvar/-,1.5383866614358865
completo,bbvar,2012Q4,0.4633651980530562,2.66,2.196634801946944,bbvar/-,1.149541625417727,bbvar/-,1.149541625417727
completo,bbvar,2013Q1,4.005025807945661,3.83,-0.17502580794566125,bbvar/-,-1.0053103157823706,bbvar/-,-1.0053103157823706
completo,bbvar,2013Q2,1.0748507650766292,1.95,0.8751492349233707,bbvar/-,1.1241250085938792,bbvar/-,1.1241250085938792
completo,bbvar,2013Q3,3.4493139225505898,2.15,-1.2993139225505899,bbvar/-,-0.40510752025357766,bbvar/-,-0.40510752025357766
completo,bbvar,2013Q4,3.532828598657445,3.42,-0.11282859865744488,bbvar/-,-0.021605118335887852,bbvar/-,-0.021605118335887852
completo,bbvar,2014Q1,-1.3732548917761769,2.23,3.603254891776177,bbvar/-,2.449674371988275,bbvar/-,2.449674371988275
completo,bbvar,2014Q2,5.268365026582655,3.07,-2.1983650265826555,bbvar/-,-1.0869363688684741,bbvar/-,-1.0869363688684741
completo,bbvar,2014Q3,4.950916534930627,2.2,-2.750916534930627,bbvar/-,-1.5994088973251386,bbvar/-,-1.5994088973251386
completo,bbvar,2014Q4,2.0383303103057804,2.56,0.5216696896942197,bbvar/-,1.8368915121762757,bbvar/-,1.8368915121762757
completo,bbvar,2015Q1,3.650885031119766,0.64,-3.010885031119766,bbvar/-,-0.84192242690313,bbvar/-,-0.84192242690313
completo,bbvar,2015Q2,2.500735310964308,2.2,-0.3007353109643076,bbvar/-,-0.2482009513402934,bbvar/-,-0.2482009513402934
completo,bbvar,2015Q3,1.61061768429811,2.02,0.4093823157018901,bbvar/-,-0.10671148459815383,bbvar/-,-0.10671148459815383
completo,bbvar,2015Q4,0.7399609712167354,1.42,0.6800390287832645,bbvar/-,1.2146162078387035,bbvar/-,1.2146162078387035
completo,bbvar,2016Q1,2.3383061524439253,0.7,-1.6383061524439253,bbvar/-,-0.8863641569207936,bbvar/-,-0.8863641569207936
completo,bbvar,2016Q2,1.290696770237454,2.17,0.8793032297625458,bbvar/-,0.862708031332138,bbvar/-,0.862708031332138
completo,bbvar,2016Q3,2.8678981414693494,2.22,-0.6478981414693492,bbvar/-,-0.2614190380401449,bbvar/-,-0.2614190380401449
completo,bbvar,2016Q4,2.235699518586598,2.02,-0.21569951858659797,bbvar/-,0.2164816861192862,bbvar/-,0.2164816861192862
completo,bbvar,2017Q1,1.9618307902452337,2.65,0.6881692097547663,bbvar/-,1.5414410869564632,bbvar/-,1.5414410869564632
completo,bbvar,2017Q2,2.258367983115228,2.04,-0.2183679831152281,bbvar/-,2.225861372043103,bbvar/-,2.225861372043103
completo,bbvar,2017Q3,3.1915992394406345,1.6,-1.5915992394406344,bbvar/-,-0.00918839395083193,bbvar/-,-0.00918839395083193
completo,bbvar,2017Q4,4.584974811729059,3.88,-0.7049748117290591,bbvar/-,-0.7362593422313157,bbvar/-,-0.7362593422313157
completo,bbvar,2018Q1,3.293553047698339,2.97,-0.3235530476983386,bbvar/-,-0.6396828868214137,bbvar/-,-0.6396828868214137
completo,bbvar,2018Q2,2.140266992640893,2.78,0.6397330073591068,bbvar/-,1.0548080576434975,bbvar/-,1.0548080576434975
completo,bbvar,2018Q3,2.5182268082057035,2.18,-0.3382268082057034,bbvar/-,0.6353737454236619,bbvar/-,0.6353737454236619
completo,bbvar,2018Q4,0.5677817986818878,2.57,2.002218201318112,bbvar/-,2.141901706705762,bbvar/-,2.141901706705762
completo,bbvar,2019Q1,2.520756202743435,1.43,-1.090756202743435,bbvar/-,-0.944621737150608,bbvar/-,-0.944621737150608
completo,bbvar,2019Q2,3.382664959003589,1.5,-1.882664959003589,bbvar/-,-1.8229503334059145,bbvar/-,-1.8229503334059145
completo,bbvar,2019Q3,4.762784209178728,1.91,-2.8527842091787274,bbvar/-,-1.7662964263567726,bbvar/-,-1.7662964263567726
completo,bbvar,2019Q4,2.755535957854649,1.22,-1.535535957854649,bbvar/-,-1.0912974054631652,bbvar/-,-1.0912974054631652
completo,bbvar,2020Q1,-5.16223383893778,-0.4,4.76223383893778,bbvar/-,5.44390298339873,bbvar/-,5.44390298339873
completo,bbvar,2020Q2,-27.97614656719044,-14.27,13.70614656719044,bbvar/-,6.574114854271876,bbvar/-,6.574114854271876
completo,bbvar,2020Q3,34.85500597467652,13.75,-21.105005974676523,bbvar/-,-9.980224683060122,bbvar/-,-9.980224683060122
completo,bbvar,2020Q4,4.611736044615711,2.58,-2.0317360446157107,bbvar/-,-1.161894384127038,bbvar/-,-1.161894384127038
completo,bbvar,2021Q1,5.701255644273506,6.86,1.158744355726494,bbvar/-,-3.371858997562349,bbvar/-,-3.371858997562349
completo,bbvar,2021Q2,6.983331307653917,3.16,-3.823331307653917,bbvar/-,-3.0054642471677093,bbvar/-,-3.0054642471677093
completo,bbvar,2023Q1,2.926993175212877,1.72,-1.206993175212877,bbvar/-,-1.4843846370573672,bbvar/-,-1.4843846370573672
completo,bbvar,2023Q2,2.5352403907615395,1.08,-1.4552403907615394,bbvar/-,-0.30071775371525167,bbvar/-,-0.30071775371525167
completo,bbvar,2023Q3,4.694888429547928,2.58,-2.1148884295479276,bbvar/-,-2.481975727665542,bbvar/-,-2.481975727665542
completo,bbvar,2023Q4,3.419215575294809,2.41,-1.0092155752948089,bbvar/-,-1.898928139521327,bbvar/-,-1.898928139521327
completo,bbvar,2024Q1,0.8420915771010673,2.251,1.4089084228989326,bbvar/-,1.2252267535976746,bbvar/-,1.2252267535976746
completo,bbvar,2024Q2,3.5892686664036777,2.015,-1.5742686664036776,bbvar/-,-1.6561218850016817,bbvar/-,-1.6561218850016817
completo,bbvar,2024Q3,3.340152501559479,2.912,-0.42815250155947915,bbvar/-,-0.23574646334109106,bbvar/-,-0.23574646334109106
completo,bbvar,2024Q4,1.8522267738050768,2.563,0.7107732261949233,bbvar/-,1.0738374962738662,bbvar/-,1.0738374962738662
completo,bbvar,2025Q1,-0.6484826392524012,2.631,3.279482639252401,bbvar/-,2.1254499786061865,bbvar/-,2.1254499786061865
completo,bbvar,2025Q2,3.838033233381988,1.68,-2.158033233381988,bbvar/-,-0.447344322758636,bbvar/-,-0.447344322758636
completo,bbvar,2025Q3,4.3753962528716,2.35,-2.0253962528716003,bbvar/-,-2.539884340059718,bbvar/-,-2.539884340059718
completo,lbvar,2006Q4,3.4823729200428755,1.78,-1.7023729200428754,lbvar/-,0.3139465777532324,lbvar/-,0.3139465777532324
completo,lbvar,2007Q1,1.2087836914185912,2.4,1.1912163085814087,lbvar/-,0.26786535727992833,lbvar/-,0.26786535727992833
completo,lbvar,2007Q2,2.4695947150627617,3.25,0.7804052849372383,lbvar/-,-0.4299351729989187,lbvar/-,-0.4299351729989187
completo,lbvar,2007Q3,2.3240880884577653,1.99,-0.3340880884577653,lbvar/-,-3.066955722879733,lbvar/-,-3.066955722879733
completo,lbvar,2007Q4,2.5367271478347497,1.49,-1.0467271478347497,lbvar/-,-2.0925065039955726,lbvar/-,-2.0925065039955726
completo,lbvar,2008Q1,-1.6961606735480972,1.43,3.126160673548097,lbvar/-,-1.610572751997347,lbvar/-,-1.610572751997347
completo,lbvar,2008Q2,2.403069701864058,1.99,-0.4130697018640579,lbvar/-,-5.016101967348785,lbvar/-,-5.016101967348785
completo,lbvar,2008Q3,-2.0845363314131338,-0.52,1.5645363314131338,lbvar/-,-2.553007661906387,lbvar/-,-2.553007661906387
completo,lbvar,2008Q4,-8.472768957225274,-3.47,5.002768957225273,lbvar/-,2.5142946942796502,lbvar/-,2.5142946942796502
completo,lbvar,2009Q1,-4.462803810727223,-3.57,0.8928038107272234,lbvar/-,2.277752997741095,lbvar/-,2.277752997741095
completo,lbvar,2009Q2,-0.7126911125331037,0.04,0.7526911125331037,lbvar/-,0.2631437487354394,lbvar/-,0.2631437487354394
completo,lbvar,2009Q3,1.412187087697636,5.2,3.787812912302364,lbvar/-,3.1666782795644393,lbvar/-,3.1666782795644393
completo,lbvar,2009Q4,4.394263592305325,4.32,-0.07426359230532498,lbvar/-,-0.9237949905378073,lbvar/-,-0.9237949905378073
completo,lbvar,2010Q1,1.952133820572155,3.98,2.027866179427845,lbvar/-,-0.6224759989776787,lbvar/-,-0.6224759989776787
completo,lbvar,2010Q2,3.926881074055233,4.96,1.033118925944767,lbvar/-,-1.9015154013314999,lbvar/-,-1.9015154013314999
completo,lbvar,2010Q3,3.1201978026194954,2.27,-0.8501978026194954,lbvar/-,-0.6734620971130316,lbvar/-,-0.6734620971130316
completo,lbvar,2010Q4,2.117043484228409,2.9,0.7829565157715908,lbvar/-,1.5357978310214677,lbvar/-,1.5357978310214677
completo,lbvar,2011Q1,-0.9454489541211974,4.37,5.315448954121198,lbvar/-,5.014067739227379,lbvar/-,5.014067739227379
completo,lbvar,2011Q2,2.7339190839842376,3.17,0.4360809160157624,lbvar/-,-1.2847917501830675,lbvar/-,-1.2847917501830675
completo,lbvar,2011Q3,-0.0892210766206935,2.09,2.1792210766206934,lbvar/-,1.3234480749787725,lbvar/-,1.3234480749787725
completo,lbvar,2011Q4,4.568438742179692,3.22,-1.3484387421796922,lbvar/-,-1.158254164286432,lbvar/-,-1.158254164286432
completo,lbvar,2012Q1,3.396793738645587,3.28,-0.11679373864558729,lbvar/-,-1.7326062031711942,lbvar/-,-1.7326062031711942
completo,lbvar,2012Q2,1.7973274732638431,2.88,1.0826725267361568,lbvar/-,-0.08355125970960198,lbvar/-,-0.08355125970960198
completo,lbvar,2012Q3,0.5773578286532466,1.64,1.0626421713467533,lbvar/-,1.2019525065503078,lbvar/-,1.2019525065503078
completo,lbvar,2012Q4,0.4633651980530562,2.66,2.196634801946944,lbvar/-,1.1311064415887806,lbvar/-,1.1311064415887806
completo,lbvar,2013Q1,4.005025807945661,3.83,-0.17502580794566125,lbvar/-,-1.6478178676259003,lbvar/-,-1.6478178676259003
completo,lbvar,2013Q2,1.0748507650766292,1.95,0.8751492349233707,lbvar/-,0.4583803203869863,lbvar/-,0.4583803203869863
completo,lbvar,2013Q3,3.4493139225505898,2.15,-1.2993139225505899,lbvar/-,-1.392328900038431,lbvar/-,-1.392328900038431
completo,lbvar,2013Q4,3.532828598657445,3.42,-0.11282859865744488,lbvar/-,-1.2705146408528156,lbvar/-,-1.2705146408528156
completo,lbvar,2014Q1,-1.3732548917761769,2.23,3.603254891776177,lbvar/-,2.485300535827184,lbvar/-,2.485300535827184
completo,lbvar,2014Q2,5.268365026582655,3.07,-2.1983650265826555,lbvar/-,-0.634227281804689,lbvar/-,-0.634227281804689
completo,lbvar,2014Q3,4.950916534930627,2.2,-2.750916534930627,lbvar/-,-1.4720305513089111,lbvar/-,-1.4720305513089111
completo,lbvar,2014Q4,2.0383303103057804,2.56,0.5216696896942197,lbvar/-,0.7907144267756077,lbvar/-,0.7907144267756077
completo,lbvar,2015Q1,3.650885031119766,0.64,-3.010885031119766,lbvar/-,-0.20839069562519352,lbvar/-,-0.20839069562519352
completo,lbvar,2015Q2,2.500735310964308,2.2,-0.3007353109643076,lbvar/-,0.8758508404252412,lbvar/-,0.8758508404252412
completo,lbvar,2015Q3,1.61061768429811,2.02,0.4093823157018901,lbvar/-,0.8690142995194441,lbvar/-,0.8690142995194441
completo,lbvar,2015Q4,0.7399609712167354,1.42,0.6800390287832645,lbvar/-,1.4151536853894697,lbvar/-,1.4151536853894697
completo,lbvar,2016Q1,2.3383061524439253,0.7,-1.6383061524439253,lbvar/-,-0.6708352527429073,lbvar/-,-0.6708352527429073
completo,lbvar,2016Q2,1.290696770237454,2.17,0.8793032297625458,lbvar/-,0.8268779755998155,lbvar/-,0.8268779755998155
completo,lbvar,2016Q3,2.8678981414693494,2.22,-0.6478981414693492,lbvar/-,0.2544661548806504,lbvar/-,0.2544661548806504
completo,lbvar,2016Q4,2.235699518586598,2.02,-0.21569951858659797,lbvar/-,0.3890550564140671,lbvar/-,0.3890550564140671
completo,lbvar,2017Q1,1.9618307902452337,2.65,0.6881692097547663,lbvar/-,0.9942459983424135,lbvar/-,0.9942459983424135
completo,lbvar,2017Q2,2.258367983115228,2.04,-0.2183679831152281,lbvar/-,2.6624373972576887,lbvar/-,2.6624373972576887
completo,lbvar,2017Q3,3.1915992394406345,1.6,-1.5915992394406344,lbvar/-,0.6429976070352454,lbvar/-,0.6429976070352454
completo,lbvar,2017Q4,4.584974811729059,3.88,-0.7049748117290591,lbvar/-,-0.850086057514321,lbvar/-,-0.850086057514321
completo,lbvar,2018Q1,3.293553047698339,2.97,-0.3235530476983386,lbvar/-,0.1392493987873893,lbvar/-,0.1392493987873893
completo,lbvar,2018Q2,2.140266992640893,2.78,0.6397330073591068,lbvar/-,1.4520787497182113,lbvar/-,1.4520787497182113
completo,lbvar,2018Q3,2.5182268082057035,2.18,-0.3382268082057034,lbvar/-,1.4902845095113193,lbvar/-,1.4902845095113193
completo,lbvar,2018Q4,0.5677817986818878,2.57,2.002218201318112,lbvar/-,2.739705227752276,lbvar/-,2.739705227752276
completo,lbvar,2019Q1,2.520756202743435,1.43,-1.090756202743435,lbvar/-,0.7541250382232412,lbvar/-,0.7541250382232412
completo,lbvar,2019Q2,3.382664959003589,1.5,-1.882664959003589,lbvar/-,-1.514452614943262,lbvar/-,-1.514452614943262
completo,lbvar,2019Q3,4.762784209178728,1.91,-2.8527842091787274,lbvar/-,-2.2941828249239182,lbvar/-,-2.2941828249239182
completo,lbvar,2019Q4,2.755535957854649,1.22,-1.535535957854649,lbvar/-,-1.466940764116209,lbvar/-,-1.466940764116209
completo,lbvar,2020Q1,-5.16223383893778,-0.4,4.76223383893778,lbvar/-,5.31104102944413,lbvar/-,5.31104102944413
completo,lbvar,2020Q2,-27.97614656719044,-14.27,13.70614656719044,lbvar/-,2.440781458443624,lbvar/-,2.440781458443624
completo,lbvar,2020Q3,34.85500597467652,13.75,-21.105005974676523,lbvar/-,-16.01746817780446,lbvar/-,-16.01746817780446
completo,lbvar,2020Q4,4.611736044615711,2.58,-2.0317360446157107,lbvar/-,0.579888046272381,lbvar/-,0.579888046272381
completo,lbvar,2021Q1,5.701255644273506,6.86,1.158744355726494,lbvar/-,-3.513771637173857,lbvar/-,-3.513771637173857
completo,lbvar,2021Q2,6.983331307653917,3.16,-3.823331307653917,lbvar/-,-2.756817342862461,lbvar/-,-2.756817342862461
completo,lbvar,2023Q1,2.926993175212877,1.72,-1.206993175212877,lbvar/-,-2.8743509578745825,lbvar/-,-2.8743509578745825
completo,lbvar,2023Q2,2.5352403907615395,1.08,-1.4552403907615394,lbvar/-,-0.8104258640760809,lbvar/-,-0.8104258640760809
completo,lbvar,2023Q3,4.694888429547928,2.58,-2.1148884295479276,lbvar/-,-3.5126863936439827,lbvar/-,-3.5126863936439827
completo,lbvar,2023Q4,3.419215575294809,2.41,-1.0092155752948089,lbvar/-,-2.1419877094200674,lbvar/-,-2.1419877094200674
completo,lbvar,2024Q1,0.8420915771010673,2.251,1.4089084228989326,lbvar/-,0.0650429164673727,lbvar/-,0.0650429164673727
completo,lbvar,2024Q2,3.5892686664036777,2.015,-1.5742686664036776,lbvar/-,-1.7186560836363607,lbvar/-,-1.7186560836363607
completo,lbvar,2024Q3,3.340152501559479,2.912,-0.42815250155947915,lbvar/-,-0.9393209624976029,lbvar/-,-0.9393209624976029
completo,lbvar,2024Q4,1.8522267738050768,2.563,0.7107732261949233,lbvar/-,1.2766863360629488,lbvar/-,1.2766863360629488
completo,lbvar,2025Q1,-0.6484826392524012,2.631,3.279482639252401,lbvar/-,1.9244185888641518,lbvar/-,1.9244185888641518
completo,lbvar,2025Q2,3.838033233381988,1.68,-2.158033233381988,lbvar/-,0.11060850286233004,lbvar/-,0.11060850286233004
completo,lbvar,2025Q3,4.3753962528716,2.35,-2.0253962528716003,lbvar/-,-2.8809869009815534,lbvar/-,-2.8809869009815534
2007-2019,tutti,2006Q4,3.4823729200428755,1.78,-1.7023729200428754,qbvar/-,0.07160214081770588,bbvar/-,1.6447206478084064
2007-2019,tutti,2007Q1,1.2087836914185912,2.4,1.1912163085814087,lbvar/-,0.26786535727992833,qbvar/-,1.5481673589179734
2007-2019,tutti,2007Q2,2.4695947150627617,3.25,0.7804052849372383,bbvar/-,0.07058138893116794,qbvar/-,1.091773165701626
2007-2019,tutti,2007Q3,2.3240880884577653,1.99,-0.3340880884577653,bbvar/-,-0.7230030298618684,lbvar/-,-3.066955722879733
2007-2019,tutti,2007Q4,2.5367271478347497,1.49,-1.0467271478347497,bbvar/-,-1.3601841358205635,cbvar/authors,-2.845071016045436
2007-2019,tutti,2008Q1,-1.6961606735480972,1.43,3.126160673548097,cbvar/authors,0.4268566395304483,lbvar/-,-1.610572751997347
2007-2019,tutti,2008Q2,2.403069701864058,1.99,-0.4130697018640579,bbvar/-,-2.5401732474988115,lbvar/-,-5.016101967348785
2007-2019,tutti,2008Q3,-2.0845363314131338,-0.52,1.5645363314131338,bbvar/-,-1.6440124085039591,lbvar/-,-2.553007661906387
2007-2019,tutti,2008Q4,-8.472768957225274,-3.47,5.002768957225273,lbvar/-,2.5142946942796502,bbvar/-,6.279904945780189
2007-2019,tutti,2009Q1,-4.462803810727223,-3.57,0.8928038107272234,cbvar/authors,-0.19715245954593463,lbvar/-,2.277752997741095
2007-2019,tutti,2009Q2,-0.7126911125331037,0.04,0.7526911125331037,lbvar/-,0.2631437487354394,cbvar/authors,-1.5703372725931253
2007-2019,tutti,2009Q3,1.412187087697636,5.2,3.787812912302364,bbvar/-,2.822752352748215,qbvar/-,3.8663961521123946
2007-2019,tutti,2009Q4,4.394263592305325,4.32,-0.07426359230532498,lbvar/-,-0.9237949905378073,bbvar/-,-1.442636405430875
2007-2019,tutti,2010Q1,1.952133820572155,3.98,2.027866179427845,cbvar/authors,0.35104483167629486,qbvar/-,0.8816336701081728
2007-2019,tutti,2010Q2,3.926881074055233,4.96,1.033118925944767,cbvar/authors,0.045034413406896956,lbvar/-,-1.9015154013314999
2007-2019,tutti,2010Q3,3.1201978026194954,2.27,-0.8501978026194954,lbvar/-,-0.6734620971130316,cbvar/authors,-1.3265229076197538
2007-2019,tutti,2010Q4,2.117043484228409,2.9,0.7829565157715908,qbvar/-,1.1547749229993576,bbvar/-,2.3361074369061985
2007-2019,tutti,2011Q1,-0.9454489541211974,4.37,5.315448954121198,cbvar/authors,4.790574939667325,qbvar/-,5.601914664257867
2007-2019,tutti,2011Q2,2.7339190839842376,3.17,0.4360809160157624,cbvar/authors,-0.008587460252840184,lbvar/-,-1.2847917501830675
2007-2019,tutti,2011Q3,-0.0892210766206935,2.09,2.1792210766206934,lbvar/-,1.3234480749787725,bbvar/-,1.8737969977429603
2007-2019,tutti,2011Q4,4.568438742179692,3.22,-1.3484387421796922,qbvar/-,-0.8323052621842963,cbvar/authors,-1.7670184237342563
2007-2019,tutti,2012Q1,3.396793738645587,3.28,-0.11679373864558729,bbvar/-,-0.9614715293154941,lbvar/-,-1.7326062031711942
2007-2019,tutti,2012Q2,1.7973274732638431,2.88,1.0826725267361568,lbvar/-,-0.08355125970960198,cbvar/authors,-0.322731406664134
2007-2019,tutti,2012Q3,0.5773578286532466,1.64,1.0626421713467533,cbvar/authors,0.7492079356793746,bbvar/-,1.5383866614358865
2007-2019,tutti,2012Q4,0.4633651980530562,2.66,2.196634801946944,lbvar/-,1.1311064415887806,qbvar/-,1.95881918783134
2007-2019,tutti,2013Q1,4.005025807945661,3.83,-0.17502580794566125,qbvar/-,-0.8722315803221248,lbvar/-,-1.6478178676259003
2007-2019,tutti,2013Q2,1.0748507650766292,1.95,0.8751492349233707,lbvar/-,0.4583803203869863,qbvar/-,1.1824845486765656
2007-2019,tutti,2013Q3,3.4493139225505898,2.15,-1.2993139225505899,bbvar/-,-0.40510752025357766,lbvar/-,-1.392328900038431
2007-2019,tutti,2013Q4,3.532828598657445,3.42,-0.11282859865744488,bbvar/-,-0.021605118335887852,lbvar/-,-1.2705146408528156
2007-2019,tutti,2014Q1,-1.3732548917761769,2.23,3.603254891776177,cbvar/authors,2.339717837376709,qbvar/-,2.962935464696193
2007-2019,tutti,2014Q2,5.268365026582655,3.07,-2.1983650265826555,lbvar/-,-0.634227281804689,bbvar/-,-1.0869363688684741
2007-2019,tutti,2014Q3,4.950916534930627,2.2,-2.750916534930627,cbvar/authors,-1.288211319183652,bbvar/-,-1.5994088973251386
2007-2019,tutti,2014Q4,2.0383303103057804,2.56,0.5216696896942197,lbvar/-,0.7907144267756077,bbvar/-,1.8368915121762757
2007-2019,tutti,2015Q1,3.650885031119766,0.64,-3.010885031119766,lbvar/-,-0.20839069562519352,qbvar/-,-1.841837180951511
2007-2019,tutti,2015Q2,2.500735310964308,2.2,-0.3007353109643076,qbvar/-,0.051074298821119246,lbvar/-,0.8758508404252412
2007-2019,tutti,2015Q3,1.61061768429811,2.02,0.4093823157018901,bbvar/-,-0.10671148459815383,qbvar/-,0.9107146143301439
2007-2019,tutti,2015Q4,0.7399609712167354,1.42,0.6800390287832645,cbvar/authors,0.9881679108177497,lbvar/-,1.4151536853894697
2007-2019,tutti,2016Q1,2.3383061524439253,0.7,-1.6383061524439253,qbvar/-,0.07238571519539994,bbvar/-,-0.8863641569207936
2007-2019,tutti,2016Q2,1.290696770237454,2.17,0.8793032297625458,qbvar/-,0.6124545542417814,bbvar/-,0.862708031332138
2007-2019,tutti,2016Q3,2.8678981414693494,2.22,-0.6478981414693492,cbvar/authors,-0.024148240997601267,bbvar/-,-0.2614190380401449
2007-2019,tutti,2016Q4,2.235699518586598,2.02,-0.21569951858659797,cbvar/authors,0.09825715526409207,qbvar/-,0.4112544914617322
2007-2019,tutti,2017Q1,1.9618307902452337,2.65,0.6881692097547663,lbvar/-,0.9942459983424135,bbvar/-,1.5414410869564632
2007-2019,tutti,2017Q2,2.258367983115228,2.04,-0.2183679831152281,cbvar/authors,1.7333771418845512,lbvar/-,2.6624373972576887
2007-2019,tutti,2017Q3,3.1915992394406345,1.6,-1.5915992394406344,bbvar/-,-0.00918839395083193,lbvar/-,0.6429976070352454
2007-2019,tutti,2017Q4,4.584974811729059,3.88,-0.7049748117290591,qbvar/-,-0.6112642625200615,cbvar/authors,-0.9105347523719391
2007-2019,tutti,2018Q1,3.293553047698339,2.97,-0.3235530476983386,lbvar/-,0.1392493987873893,cbvar/authors,-0.9180575967607685
2007-2019,tutti,2018Q2,2.140266992640893,2.78,0.6397330073591068,cbvar/authors,0.8358628406613837,lbvar/-,1.4520787497182113
2007-2019,tutti,2018Q3,2.5182268082057035,2.18,-0.3382268082057034,cbvar/authors,0.3360613849758054,lbvar/-,1.4902845095113193
2007-2019,tutti,2018Q4,0.5677817986818878,2.57,2.002218201318112,cbvar/authors,1.8657968572006083,lbvar/-,2.739705227752276
