window,fase,metodo,n,RMSE,MAE,Bias,corr,MDA,n_dir,SignAcc,RMSE_rel_ar2,RMSE_rel_mean
2007-2010,forecast,diag4/gaussian_ar1,182,3.7606626109126085,2.5952527363194204,1.1939806149309613,0.24804119685699,0.8089887640449438,178,0.6813186813186813,0.9276963258549464,0.8694561104882187
2007-2010,forecast,diag4/student_t,182,3.742399168750238,2.460485455752692,1.7198440802520059,0.31401690265181853,0.7696629213483146,178,0.6868131868131868,0.923191021884755,0.8652336467818115
2007-2010,forecast,diag4/student_t_ar1,182,3.677103299624006,2.4792208746767925,1.4001870585416936,0.2972821201843404,0.7921348314606742,178,0.7087912087912088,0.9070835578154879,0.8501373995841229
2007-2010,forecast,diag4/student_t_ar1_shared,182,3.7428359881097335,2.4424339902622396,1.6505289534788394,0.30101864005038104,0.7640449438202247,178,0.6868131868131868,0.9232987783513122,0.8653346383624417
2007-2010,forecast,fed_overlap/gaussian,182,3.319205847837937,2.300727692668669,1.2062024281327233,0.46061161756481217,0.7696629213483146,178,0.6483516483516484,0.8187958847625171,0.7673923733537463
2007-2010,forecast,fed_overlap/gaussian_ar1,182,3.7795358183381498,2.5727972321951853,1.4190154312005734,0.22973964973126892,0.7865168539325843,178,0.6483516483516484,0.9323520493263813,0.8738195504503765
2007-2010,forecast,fed_overlap/student_t,182,3.219994698464781,2.0823769652876787,1.3367642921578455,0.6312916407521099,0.7696629213483146,178,0.6758241758241759,0.7943220544087252,0.7444549952968201
2007-2010,forecast,fed_overlap/student_t_ar1,182,3.734554044223192,2.3949638822269455,1.8435546457277383,0.3658127327939948,0.7752808988764045,178,0.6593406593406593,0.9212557530365215,0.8634198729437149
2007-2010,forecast,fed_overlap/student_t_ar1_shared,182,3.67978229584532,2.2820261912422253,2.0383124235660213,0.5171728016709394,0.7865168539325843,178,0.6868131868131868,0.9077444240533367,0.8507567770384677
2007-2010,forecast,lbvar/-,182,4.062031984283975,3.2501783626463396,-0.02897208979724711,-0.05214851477147102,0.6685393258426966,178,0.4175824175824176,1.0020394109247286,0.9391319815518433
2007-2010,forecast,qbvar/-,182,3.4587170462974397,2.600108288762179,0.31852045444123084,0.23600615274750325,0.6123595505617978,178,0.5934065934065934,0.8532111034665139,0.7996470254010124
2007-2010,forecast,ar2,182,4.053764692284252,2.7288330538045864,1.3337384811140003,0.004768789551776531,0.6573033707865169,178,0.5989010989010989,1.0,0.9372206036139523
2007-2010,forecast,mean,182,4.325304711241737,2.924763532899845,2.480276444392842,-0.35057806762161364,0.6573033707865169,178,0.6428571428571429,1.0669846524329152,1.0
2007-2010,nowcast M1,bbvar/-,56,3.246570823649319,2.2805095328575216,0.9889923600570236,0.5158088786620266,0.7142857142857143,56,0.6607142857142857,0.8272565709372404,0.7518315944757334
2007-2010,nowcast M1,cbvar/authors,56,3.347413160622958,2.7283784669214532,0.13006357906823737,0.28188727029124305,0.6428571428571429,56,0.5,0.8529521403307763,0.7751843747216695
2007-2010,nowcast M1,diag3/gaussian,56,3.428934511760434,2.28671632861436,1.7078259275850702,0.5206749929295288,0.7142857142857143,56,0.7857142857142857,0.8737245420627533,0.7940628562761274
2007-2010,nowcast M1,diag3/gaussian_ar1,56,3.482317267378348,2.3392151348276817,0.8911040941032126,0.4921760142705138,0.7857142857142857,56,0.7142857142857143,0.8873269668236635,0.8064250822843716
2007-2010,nowcast M1,diag3/student_t,56,3.4823855922305555,2.1740028021792046,1.8380830022169181,0.5425713627941281,0.7857142857142857,56,0.7857142857142857,0.8873443766342043,0.806440904758412
2007-2010,nowcast M1,diag3/student_t_ar1,56,3.5526772590434588,2.434426548156204,1.12629065233333,0.4675860903179973,0.7321428571428571,56,0.7142857142857143,0.9052553499077651,0.8227188481050779
2007-2010,nowcast M1,diag3/student_t_ar1_shared,56,3.3782879958824683,2.2422798669282002,1.2930387625669237,0.46608357262757694,0.6964285714285714,56,0.7142857142857143,0.8608193367458309,0.7823342808482332
2007-2010,nowcast M1,diag4/gaussian,56,2.8553881322387773,1.9477281939444413,1.2177060527690486,0.672297376998744,0.8214285714285714,56,0.8035714285714286,0.7275795672664773,0.6612426245779789
2007-2010,nowcast M1,diag4/gaussian_ar1,56,2.8251674358176886,1.9308085859531758,0.9634593680380709,0.6476757288136543,0.8392857142857143,56,0.8035714285714286,0.7198790515375324,0.6542442020544577
2007-2010,nowcast M1,diag4/student_t,56,2.883152960998662,1.925051435445084,1.4294796015081535,0.7140105945843511,0.8035714285714286,56,0.8214285714285714,0.734654304975955,0.6676723242860005
2007-2010,nowcast M1,diag4/student_t_ar1,56,2.8006483951724572,1.9033203090479849,1.1502496767434383,0.681275731701113,0.8035714285714286,56,0.8214285714285714,0.7136313709574288,0.6485661526833989
2007-2010,nowcast M1,diag4/student_t_ar1_shared,56,2.8456783064852242,1.8875139815398205,1.3180505771064095,0.6989618395920183,0.7857142857142857,56,0.8214285714285714,0.725105412968419,0.6589940508751666
2007-2010,nowcast M1,fed_overlap/gaussian,56,2.8194015411888467,1.9534786064306568,0.973208591670912,0.6547483323233674,0.8392857142857143,56,0.8571428571428571,0.7184098477289182,0.6529089526519793
2007-2010,nowcast M1,fed_overlap/gaussian_ar1,56,2.9018210419857695,1.9843777984999502,1.0639120010056424,0.6337159722048255,0.8214285714285714,56,0.8035714285714286,0.739411106383421,0.6719954251381677
2007-2010,nowcast M1,fed_overlap/student_t,56,2.8223387796533768,1.828948796447137,1.1430943749710374,0.7104716106437943,0.8392857142857143,56,0.8392857142857143,0.7191582835253876,0.6535891499426273
2007-2010,nowcast M1,fed_overlap/student_t_ar1,56,2.846125628266003,1.8365221132784746,1.3486107073912332,0.7199158463234843,0.7857142857142857,56,0.8035714285714286,0.7252193947364363,0.6590976403749664
2007-2010,nowcast M1,fed_overlap/student_t_ar1_shared,56,2.7123043607219532,1.6285891750749955,1.4800454089028996,0.8067361117928004,0.75,56,0.8214285714285714,0.6911204857890171,0.6281076936226839
2007-2010,nowcast M1,lbvar/-,56,3.6576811453070355,2.984142516063904,-0.13672184729415132,0.09174980687085896,0.6964285714285714,56,0.48214285714285715,0.9320113209319393,0.8470353480442213
2007-2010,nowcast M1,qbvar/-,56,3.3627958091900196,2.516815267599481,0.4497269924078573,0.29482998428103263,0.6428571428571429,56,0.5535714285714286,0.8568717828695508,0.7787466445219118
2007-2010,nowcast M1,ar2,56,3.9245029144599197,2.593308723500478,1.198075573157719,0.09492195349417613,0.6428571428571429,56,0.6428571428571429,1.0,0.9088251709187947
2007-2010,nowcast M1,mean,56,4.318215472060888,2.9170940344933,2.4713506061641897,-0.33417252612467263,0.6428571428571429,56,0.6428571428571429,1.1003216372066702,1.0
2007-2010,nowcast M2,bbvar/-,70,2.877343001742675,1.911633974702629,0.8532283034724327,0.632730487208073,0.8428571428571429,70,0.7857142857142857,0.8248522497072618,0.6715042257926734
2007-2010,nowcast M2,cbvar/authors,70,2.8413652871052126,2.096241592629495,-0.05902502662674546,0.6046864695799814,0.7571428571428571,70,0.8428571428571429,0.8145384640932203,0.6631078728383032
2007-2010,nowcast M2,diag3/gaussian,70,3.1607783018963205,2.091032041123675,1.6662675342140127,0.639866877888775,0.6857142857142857,70,0.7857142857142857,0.9061050738705925,0.73765136281343
2007-2010,nowcast M2,diag3/gaussian_ar1,70,3.12059416526749,2.283800168493425,0.9409617529200757,0.6244976214596787,0.7,70,0.8142857142857143,0.8945854269321635,0.7282733298365667
2007-2010,nowcast M2,diag3/student_t,70,3.2852030244367914,2.0744352481100026,1.7972104475386488,0.6399439148232687,0.7142857142857143,70,0.7857142857142857,0.941774096383567,0.766689168500275
2007-2010,nowcast M2,diag3/student_t_ar1,70,3.166099649174436,2.2826310485293213,0.9892041246825563,0.5964608172358175,0.6428571428571429,70,0.8428571428571429,0.9076305525052804,0.7388932401919701
2007-2010,nowcast M2,diag3/student_t_ar1_shared,70,3.0272041300859525,2.012076279274929,1.2073277901317547,0.6100361337687122,0.7857142857142857,70,0.7857142857142857,0.8678131649623267,0.7064782907211928
