,PAYEMS,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,USPRIV,GACDISA066MSFRBNY,WHLSLRIMSA,TTLCONS,GACDFSA066MSFRBPHI,IR,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,JTSJOL,PCEC96,PCEPI,IQ,AMDMVS,AMTMUO,AMDMTI,DSPIC96,BOPTEXP,BOPTIMP,ISM_PMI,ISM_PRICES,ISM_EMP,ISM_NMI,ULCNFB,A261RX1Q020SBEA,GDPC1
2001-11-30,131144.0,177.5,163811.0,280033.0,924.0,1602.0,5.5,87.97,,109818.0,-21.5,299419.0,843911.0,-17.7,92.3,1651.0,73.9318,76.81,188.1,1116528.0,3775.0,,75.441,97.8,173823.0,515757.0,272418.0,10279.7,78324.0,107277.0,44.1,32.0,36.4,48.2,,,
2001-12-31,130983.0,177.4,165304.0,276302.0,979.0,1568.0,5.7,87.9324,,109628.0,-9.8,297536.0,849689.0,-11.0,91.4,1680.0,73.7552,76.828,188.4,1109842.0,3677.0,,75.363,97.6,175939.0,509910.0,267409.0,10298.9,77677.0,104047.0,45.3,33.2,39.1,49.7,86.134,14258.854,14253.574
2002-01-31,130859.0,177.7,163324.0,277135.0,880.0,1698.0,5.7,88.5176,,109482.0,1.4,296742.0,858654.0,10.5,91.6,1665.0,74.1161,76.871,188.7,1107925.0,3699.0,,75.431,97.5,174934.0,503401.0,265444.0,10514.7,79163.0,107935.0,47.5,43.9,41.0,48.9,,,
2002-02-28,130737.0,178.0,172406.0,278869.0,948.0,1829.0,5.7,88.5278,,109347.0,13.3,293971.0,862338.0,11.0,91.6,1787.0,74.0132,77.018,189.1,1101887.0,3436.0,,75.558,97.3,174973.0,505885.0,263550.0,10531.6,79170.0,110730.0,50.7,41.5,43.8,52.7,,,
2002-03-31,130722.0,178.5,167853.0,278079.0,923.0,1642.0,5.7,89.1686,,109291.0,13.8,294235.0,844551.0,12.4,92.8,1691.0,74.4558,77.11,189.2,1099677.0,3612.0,,75.763,97.6,174346.0,504730.0,261241.0,10539.0,80198.0,110424.0,52.4,51.9,46.6,52.8,84.723,14430.462,14372.785
2002-04-30,130616.0,179.3,171852.0,281147.0,936.0,1592.0,5.9,89.604,,109173.0,20.2,293159.0,858240.0,12.6,94.3,1669.0,74.7452,77.325,189.7,1097242.0,3471.0,,76.08,98.0,179703.0,502106.0,260136.0,10574.2,81971.0,114998.0,52.4,60.3,46.6,53.5,,,
2002-05-31,130632.0,179.5,171854.0,278966.0,978.0,1764.0,5.8,89.964,,109118.0,12.9,293545.0,850935.0,10.1,94.4,1716.0,74.9894,77.411,190.0,1100573.0,3457.0,,76.13,98.0,179507.0,499674.0,259112.0,10616.5,82297.0,115422.0,53.1,63.0,47.3,54.8,,,
2002-06-30,130674.0,179.6,166070.0,280426.0,957.0,1717.0,5.8,90.7061,,109125.0,8.9,294389.0,846777.0,20.4,94.1,1758.0,75.569,77.534,190.2,1104258.0,3412.0,,76.225,98.0,178542.0,492380.0,259518.0,10648.2,83434.0,117231.0,53.6,65.5,48.3,52.5,85.361,14566.942,14460.848
2002-07-31,130584.0,180.0,174282.0,284161.0,956.0,1655.0,5.8,90.6769,,109040.0,-1.9,296774.0,847129.0,5.9,94.5,1738.0,75.5228,77.692,190.5,1109776.0,3367.0,,76.393,98.3,178481.0,493321.0,258820.0,10621.0,83586.0,116640.0,50.2,68.3,45.0,50.4,,,
2002-08-31,130581.0,180.5,177126.0,285884.0,1014.0,1633.0,5.7,90.5762,,108992.0,8.2,297511.0,839008.0,-1.3,94.8,1695.0,75.4317,77.845,191.1,1111829.0,3517.0,,76.543,98.5,180120.0,495426.0,259111.0,10623.0,83561.0,119096.0,50.3,61.5,46.8,50.9,,,
2002-09-30,130502.0,180.8,166838.0,281064.0,1044.0,1804.0,5.7,90.6531,,108956.0,6.3,298695.0,832134.0,4.3,95.5,1803.0,75.4995,77.972,191.3,1119935.0,3301.0,,76.681,98.8,177752.0,489727.0,259443.0,10633.6,83346.0,118502.0,50.5,62.5,45.8,52.3,85.142,14609.128,14519.633
2002-10-31,130617.0,181.2,169134.0,282940.0,1006.0,1648.0,5.7,90.4643,,109058.0,-3.8,298369.0,839690.0,-7.6,95.5,1799.0,75.3553,78.038,191.5,1120778.0,3479.0,,76.821,98.7,178045.0,485819.0,258716.0,10661.8,82627.0,116754.0,49.0,58.3,46.4,51.4,,,
2002-11-30,130616.0,181.5,170023.0,283408.0,1024.0,1753.0,5.9,90.9711,,109035.0,4.0,298642.0,844697.0,7.4,94.6,1771.0,75.8001,78.114,191.9,1122588.0,3514.0,,76.897,98.8,178485.0,482514.0,258061.0,10690.9,83793.0,122315.0,48.5,55.7,44.8,52.9,,,
2002-12-31,130465.0,181.8,163962.0,286646.0,1048.0,1788.0,6.0,90.4652,,108877.0,2.4,301310.0,855921.0,7.2,95.2,1896.0,75.4073,78.187,192.1,1129900.0,3169.0,,76.971,98.6,171695.0,479610.0,260476.0,10719.9,81444.0,123995.0,51.6,56.9,47.5,52.3,85.446,14716.109,14537.58
2003-01-31,130573.0,182.6,169994.0,288657.0,999.0,1853.0,5.8,91.2361,,108947.0,8.1,301205.0,863855.0,5.5,96.9,1808.0,76.0829,78.24,192.4,1129014.0,3441.0,,77.201,98.9,175887.0,479051.0,258514.0,10710.4,82400.0,122633.0,51.3,57.5,47.4,53.3,,,
2003-02-28,130441.0,183.6,174113.0,284696.0,936.0,1629.0,5.9,91.3445,,108817.0,-3.5,302158.0,859225.0,-1.6,98.5,1854.0,76.2008,78.348,192.5,1136996.0,3229.0,,77.526,99.5,177093.0,481577.0,260266.0,10674.0,82985.0,122053.0,48.8,65.5,42.6,52.6,,,
2003-03-31,130235.0,183.9,172245.0,288177.0,999.0,1726.0,5.9,91.1044,,108625.0,6.5,303318.0,851132.0,-3.9,99.1,1757.0,76.0272,78.474,192.5,1139644.0,3099.0,,77.725,99.7,177777.0,481487.0,258692.0,10696.5,83070.0,125857.0,46.3,70.0,42.2,49.1,85.123,14707.87,14614.141
2003-04-30,130173.0,183.2,169347.0,289053.0,1012.0,1643.0,6.0,90.5617,,108578.0,-14.5,304061.0,859459.0,-6.7,96.0,1803.0,75.6028,78.561,192.5,1139882.0,3108.0,,77.593,99.6,173696.0,482630.0,257468.0,10752.7,82431.0,123540.0,46.1,63.5,41.8,50.1,,,
2003-05-31,130197.0,182.9,171542.0,289619.0,1078.0,1751.0,6.1,90.537,,108630.0,15.7,302570.0,866814.0,-0.6,95.3,1835.0,75.6099,78.674,192.9,1135902.0,3289.0,,77.504,99.7,176145.0,483646.0,256517.0,10832.0,82516.0,122657.0,49.0,51.5,42.4,52.8,,,
2003-06-30,130186.0,183.1,173507.0,293671.0,1193.0,1867.0,6.3,90.6527,,108580.0,25.1,301701.0,880865.0,3.7,96.2,1875.0,75.7311,78.718,193.0,1132731.0,3390.0,,77.588,99.5,177269.0,485622.0,253504.0,10860.6,85062.0,123865.0,49.0,56.5,45.6,54.3,85.495,14827.311,14743.567
2003-07-31,130184.0,183.7,173320.0,296207.0,1168.0,1897.0,6.2,91.1185,,108551.0,19.3,301870.0,891264.0,7.7,96.7,1885.0,76.1369,78.915,193.4,1129635.0,2981.0,,77.816,99.4,179431.0,484344.0,250964.0,10991.1,85792.0,126130.0,51.0,53.0,46.3,57.3,,,
2003-08-31,130153.0,184.5,173044.0,299592.0,1206.0,1833.0,6.1,90.9197,,108597.0,15.5,301237.0,901839.0,20.2,96.7,1966.0,75.9832,79.004,193.6,1124897.0,3190.0,,78.079,99.4,176200.0,486954.0,249574.0,11066.7,84754.0,123587.0,53.2,53.0,47.1,59.1,,,
2003-09-30,130252.0,185.1,178690.0,298921.0,1131.0,1939.0,6.1,91.5059,,108748.0,20.4,302157.0,911589.0,20.6,96.2,1961.0,76.483,79.114,193.7,1127476.0,3091.0,,78.323,99.8,182093.0,489082.0,247702.0,10940.8,86816.0,127659.0,52.4,56.0,46.5,57.6,84.893,14987.136,14988.782
2003-10-31,130439.0,184.9,183704.0,298205.0,1144.0,1967.0,6.0,91.6186,,108881.0,36.8,305149.0,925732.0,28.3,96.3,2012.0,76.5884,79.26,194.0,1132480.0,3305.0,,78.333,100.0,181942.0,496707.0,247862.0,10982.3,88756.0,129126.0,55.2,58.5,48.6,58.7,,,
2003-11-30,130480.0,185.0,181685.0,299433.0,1093.0,2083.0,5.8,92.2329,,108945.0,34.0,306187.0,925985.0,26.8,96.8,1918.0,77.1135,79.368,194.0,1136127.0,3324.0,,78.432,100.5,183269.0,500875.0,246087.0,11048.4,91201.0,130058.0,58.4,64.0,50.4,57.5,,,
2003-12-31,130589.0,185.5,181513.0,300702.0,1129.0,2057.0,5.7,92.2602,,109043.0,27.4,308274.0,948491.0,26.5,97.5,1987.0,77.1489,79.467,194.2,1137790.0,3414.0,,78.605,100.8,181668.0,506423.0,246922.0,11057.2,90895.0,133863.0,60.1,66.0,54.1,56.8,85.291,15113.973,15162.76
2004-01-31,130756.0,186.3,178696.0,301993.0,1165.0,1911.0,5.7,92.4006,,109218.0,32.5,308587.0,938525.0,36.1,99.0,1952.0,77.2806,79.671,194.6,1138587.0,3424.0,,78.909,101.5,180407.0,510186.0,246090.0,11051.2,90425.0,133989.0,60.8,75.5,54.7,61.2,,,
2004-02-29,130821.0,186.7,181662.0,303915.0,1159.0,1846.0,5.6,92.958,,109271.0,37.0,312700.0,937813.0,27.7,99.4,1966.0,77.7639,79.8,194.9,1149599.0,3532.0,,79.077,102.2,182838.0,514772.0,246731.0,11071.0,93992.0,137446.0,59.9,81.5,55.7,58.0,,,
2004-03-31,131140.0,187.1,190869.0,309471.0,1276.0,1998.0,5.8,92.5861,,109552.0,32.7,314684.0,961159.0,29.6,100.2,2066.0,77.4721,79.934,195.5,1157579.0,3525.0,,79.199,103.0,188916.0,522529.0,247952.0,11115.6,96577.0,142277.0,60.6,86.0,57.0,58.3,85.366,15239.16,15248.68
2004-04-30,131412.0,187.4,184368.0,307358.0,1186.0,2003.0,5.6,92.93,,109798.0,39.0,314712.0,967602.0,32.3,100.4,2070.0,77.7807,80.142,195.9,1164479.0,3511.0,,79.346,103.7,185667.0,527165.0,249103.0,11153.3,96251.0,142460.0,60.6,88.0,57.2,59.6,,,
2004-05-31,131697.0,188.2,183459.0,311088.0,1241.0,1981.0,5.6,93.6013,,110083.0,37.0,318279.0,974381.0,28.9,101.9,2150.0,78.3623,80.252,196.2,1174147.0,3710.0,,79.604,104.1,185670.0,531048.0,250911.0,11208.9,98054.0,144561.0,61.4,86.0,60.1,58.5,,,
2004-06-30,131794.0,188.9,185640.0,309127.0,1180.0,1828.0,5.6,92.871,,110193.0,27.0,320985.0,983087.0,30.6,101.7,2020.0,77.7669,80.379,196.6,1184240.0,3337.0,,79.831,103.4,187103.0,535482.0,253791.0,11215.8,95626.0,148729.0,60.5,81.0,59.4,58.6,86.096,15412.112,15366.85
2004-07-31,131854.0,189.1,186835.0,311681.0,1088.0,2002.0,5.5,93.5649,,110248.0,35.0,326753.0,1006184.0,34.7,102.1,2112.0,78.3594,80.474,196.8,1196968.0,3814.0,,79.905,103.9,185293.0,543311.0,255919.0,11240.5,96734.0,147277.0,59.9,77.0,57.4,58.5,,,
2004-08-31,131939.0,189.2,183728.0,311192.0,1175.0,2024.0,5.4,93.6277,,110313.0,15.2,330102.0,1013616.0,25.0,103.6,2056.0,78.4167,80.505,196.9,1207657.0,3541.0,,79.946,103.4,189643.0,543542.0,258248.0,11274.6,97138.0,149664.0,58.5,81.5,56.4,57.3,,,
2004-09-30,132089.0,189.8,188444.0,317446.0,1214.0,1905.0,5.4,93.7467,,110454.0,28.4,330046.0,1012080.0,19.6,104.1,2041.0,78.5109,80.656,197.5,1206471.0,3821.0,,80.104,103.8,190135.0,548017.0,259354.0,11279.6,98630.0,149213.0,57.4,76.0,58.0,57.9,87.291,15601.833,15512.619
2004-10-31,132429.0,190.8,185187.0,318476.0,1305.0,2072.0,5.5,94.5465,,110773.0,24.5,335173.0,1015719.0,26.9,105.8,2097.0,79.1635,80.831,197.9,1216168.0,3943.0,,80.448,104.4,191474.0,547928.0,261417.0,11282.5,100357.0,154288.0,56.3,78.5,55.5,58.8,,,
2004-11-30,132503.0,191.7,192545.0,320520.0,1179.0,1782.0,5.4,94.7813,,110811.0,15.3,339330.0,1022994.0,19.1,105.5,2079.0,79.3296,81.005,198.3,1228121.0,3472.0,,80.758,104.7,192033.0,554750.0,264380.0,11246.1,99974.0,157797.0,56.2,74.0,56.9,58.4,,,
2004-12-31,132630.0,191.7,193578.0,324672.0,1242.0,2042.0,5.4,95.5365,,110937.0,21.6,340128.0,1037480.0,25.5,104.0,2082.0,79.9179,81.109,198.6,1230005.0,4074.0,,80.801,104.8,196330.0,558457.0,264895.0,11659.0,102659.0,156412.0,57.2,72.0,53.8,59.6,87.248,15687.639,15670.88
2005-01-31,132781.0,191.6,194875.0,321272.0,1203.0,2144.0,5.3,95.8801,,111046.0,15.6,345246.0,1046082.0,13.5,104.6,2139.0,80.1494,81.401,199.0,1242663.0,3804.0,,80.907,105.6,199389.0,559852.0,268396.0,11226.5,103074.0,158075.0,56.8,69.0,58.6,58.0,,,
2005-02-28,133034.0,192.4,196475.0,325308.0,1319.0,2207.0,5.4,96.5761,,111290.0,17.2,347095.0,1066848.0,21.1,105.5,2114.0,80.6584,81.536,199.4,1251337.0,3965.0,,81.132,105.7,197451.0,564784.0,271422.0,11229.0,103865.0,160779.0,55.5,65.5,56.0,59.4,,,
2005-03-31,133154.0,193.1,186608.0,326179.0,1328.0,1864.0,5.2,96.4456,,111414.0,24.3,348757.0,1071745.0,15.1,107.8,2062.0,80.4638,81.737,200.1,1257770.0,4044.0,,81.375,106.4,195296.0,562236.0,273699.0,11268.8,104915.0,156878.0,55.2,73.0,52.5,58.0,86.841,15823.346,15844.727
2005-04-30,133520.0,193.7,194847.0,329124.0,1260.0,2061.0,5.2,96.6532,,111766.0,8.3,352024.0,1081012.0,25.2,108.8,2150.0,80.5421,81.831,200.2,1264334.0,4159.0,,81.603,106.9,201311.0,561491.0,274498.0,11304.2,107174.0,163254.0,52.2,71.0,53.0,55.6,,,
2005-05-31,133689.0,193.6,206623.0,327233.0,1286.0,2025.0,5.1,96.7402,,111908.0,-4.9,352900.0,1093341.0,9.3,107.9,2085.0,80.5094,81.999,200.5,1266451.0,3797.0,,81.649,106.7,199420.0,574720.0,276130.0,11352.7,106924.0,161825.0,50.8,58.0,49.3,55.3,,,
2005-06-30,133948.0,193.7,210020.0,337219.0,1274.0,2068.0,5.0,97.1753,,112185.0,7.8,354277.0,1105896.0,-1.3,109.2,2178.0,80.7567,82.056,200.6,1264110.0,4062.0,,81.7,106.7,200122.0,590937.0,275982.0,11375.5,106875.0,163892.0,52.4,50.5,51.1,58.1,87.505,15974.664,15922.782
2005-07-31,134300.0,194.9,194475.0,339529.0,1389.0,2054.0,5.0,96.8676,,112443.0,23.8,355599.0,1119101.0,8.1,110.5,2203.0,80.3802,82.176,200.9,1261244.0,4256.0,,82.046,106.8,196779.0,594807.0,278348.0,11387.1,106902.0,164089.0,52.8,48.5,53.2,59.5,,,
2005-08-31,134502.0,196.1,204839.0,335605.0,1255.0,2095.0,4.9,97.1833,,112639.0,23.7,357377.0,1129163.0,11.2,112.1,2219.0,80.5172,82.243,201.1,1264858.0,4142.0,,82.377,106.6,201426.0,604717.0,278529.0,11405.3,108294.0,165955.0,52.4,62.5,51.8,61.3,,,
2005-09-30,134552.0,198.8,203997.0,336600.0,1244.0,2151.0,5.0,95.3005,,112707.0,16.9,358776.0,1148438.0,7.1,114.4,2263.0,78.8319,82.425,201.3,1271340.0,4352.0,,83.172,107.5,204469.0,610942.0,279012.0,11365.2,106987.0,170724.0,56.8,78.0,53.4,55.7,88.059,16093.905,16047.587
2005-10-31,134641.0,199.1,209901.0,336753.0,1336.0,2065.0,5.0,96.4572,,112812.0,12.0,361816.0,1160831.0,4.8,114.5,2170.0,79.6607,82.662,202.0,1281654.0,4184.0,,83.305,108.3,207437.0,619436.0,280645.0,11428.7,109680.0,175780.0,57.2,84.0,54.3,57.4,,,
2005-11-30,134997.0,198.1,220733.0,339719.0,1214.0,2147.0,5.0,97.5414,,113138.0,18.0,363460.0,1172090.0,10.3,112.3,2218.0,80.426,82.873,202.5,1289762.0,4248.0,,83.131,107.6,208006.0,638462.0,282772.0,11500.1,111345.0,174029.0,56.7,74.0,56.0,59.1,,,
2005-12-31,135159.0,198.1,221499.0,339895.0,1239.0,1994.0,4.9,98.0452,,113280.0,22.9,367815.0,1184677.0,12.9,112.3,2120.0,80.7109,82.959,202.8,1303339.0,4282.0,,83.131,107.7,214147.0,653074.0,283712.0,11535.2,113695.0,177067.0,55.1,63.0,53.7,59.0,88.56,16336.791,16136.734
2006-01-31,135427.0,199.3,209540.0,349664.0,1174.0,2273.0,4.7,98.1999,,113580.0,17.6,369519.0,1195642.0,5.4,113.7,2212.0,80.7078,83.145,203.2,1312932.0,4397.0,,83.534,108.5,210238.0,657114.0,285810.0,11651.8,115721.0,181582.0,55.0,65.0,53.1,56.3,,,
2006-02-28,135733.0,199.4,219738.0,347021.0,1061.0,2119.0,4.8,98.2413,,113855.0,20.9,373014.0,1205639.0,15.3,112.8,2141.0,80.6111,83.279,203.6,1316834.0,4325.0,,83.584,108.6,213219.0,670468.0,286671.0,11702.8,116751.0,177971.0,55.8,62.5,53.5,57.6,,,
2006-03-31,136038.0,199.7,227188.0,348357.0,1116.0,1969.0,4.7,98.4628,,114135.0,33.2,374722.0,1205169.0,14.7,112.7,2118.0,80.6609,83.509,204.3,1328303.0,4732.0,,83.746,108.8,214572.0,689656.0,290044.0,11747.5,118748.0,179970.0,54.3,66.5,53.8,56.9,89.606,16590.419,16353.835
2006-04-30,136210.0,200.7,214625.0,350072.0,1123.0,1821.0,4.7,98.7618,,114291.0,18.5,379237.0,1193296.0,14.2,115.1,1998.0,80.7713,83.764,204.8,1339022.0,4790.0,,84.135,109.6,208824.0,700280.0,293735.0,11744.4,119472.0,180937.0,55.2,71.5,54.2,58.4,,,
2006-05-31,136249.0,201.3,215819.0,348889.0,1086.0,1942.0,4.6,98.7869,,114323.0,18.7,382179.0,1180581.0,13.7,117.2,1905.0,80.6521,83.974,205.4,1352673.0,4463.0,,84.361,110.4,215221.0,707154.0,297050.0,11736.8,121035.0,184689.0,53.7,77.0,53.2,57.0,,,
2006-06-30,136337.0,201.8,221220.0,350795.0,1074.0,1802.0,4.6,99.0997,,114415.0,26.5,385141.0,1172128.0,11.7,117.3,1867.0,80.7601,84.186,205.9,1363182.0,4614.0,,84.569,111.2,215877.0,718927.0,300641.0,11751.9,122610.0,185221.0,52.0,76.5,49.9,55.2,89.861,16658.019,16396.151
2006-07-31,136529.0,202.9,209494.0,351916.0,965.0,1737.0,4.7,99.0489,,114556.0,16.5,388679.0,1157926.0,4.0,118.2,1763.0,80.5643,84.268,206.3,1371203.0,4394.0,,84.858,111.6,207512.0,726406.0,304893.0,11746.9,120297.0,186025.0,53.0,78.5,50.7,55.6,,,
2006-08-31,136692.0,203.8,210473.0,353285.0,1035.0,1650.0,4.7,99.4836,,114681.0,11.7,392225.0,1145907.0,12.5,118.8,1722.0,80.754,84.44,206.8,1380342.0,4710.0,,85.125,112.1,215031.0,727801.0,307492.0,11737.0,122639.0,189765.0,53.7,73.0,52.6,53.9,,,
2006-09-30,136826.0,202.8,234701.0,351240.0,1016.0,1720.0,4.5,99.3183,,114744.0,14.9,394221.0,1135753.0,-0.8,116.2,1655.0,80.4492,84.573,207.2,1386013.0,4737.0,,84.902,111.7,212488.0,756106.0,311643.0,11800.1,123899.0,187834.0,52.2,61.0,49.9,54.5,90.289,16722.45,16420.738
2006-10-31,136843.0,201.9,216952.0,351035.0,941.0,1491.0,4.4,99.2044,,114775.0,18.7,396484.0,1122914.0,2.3,113.3,1570.0,80.1804,84.726,207.6,1391353.0,4591.0,,84.702,111.4,212582.0,766321.0,315014.0,11853.7,125384.0,183736.0,51.4,47.0,49.6,54.9,,,
2006-11-30,137060.0,202.0,224809.0,352116.0,1003.0,1570.0,4.5,99.1627,,114977.0,22.9,400269.0,1121749.0,4.5,113.8,1535.0,79.9663,84.766,207.8,1395929.0,4645.0,,84.731,111.8,214707.0,782311.0,316251.0,11901.9,127236.0,184964.0,50.3,53.5,49.2,54.5,,,
2006-12-31,137249.0,203.1,229243.0,356367.0,998.0,1649.0,4.4,100.1735,,115161.0,20.1,398773.0,1135406.0,-1.8,115.1,1638.0,80.5985,84.88,208.1,1399095.0,4620.0,,85.032,112.5,221878.0,795263.0,317406.0,11958.6,128648.0,189286.0,51.4,47.5,49.8,53.7,91.12,16759.963,16561.866
2007-01-31,137472.0,203.437,222969.0,355792.0,891.0,1409.0,4.6,99.8346,,115377.0,7.4,400024.0,1137917.0,7.5,113.7,1626.0,80.1452,85.224,208.6,1401566.0,4763.0,11181.0,85.316,113.0,215632.0,808745.0,320032.0,11956.6,130503.0,187306.0,49.5,53.0,50.3,55.6,,,
2007-02-28,137560.0,204.226,220962.0,356545.0,828.0,1480.0,4.5,100.7753,,115429.0,24.6,401692.0,1139032.0,3.5,114.1,1598.0,80.7218,85.408,209.135,1408178.0,4699.0,11178.2,85.581,113.9,218971.0,816748.0,321990.0,11996.0,129339.0,186573.0,51.9,59.0,50.9,54.2,,,
2007-03-31,137784.0,205.288,229526.0,359415.0,833.0,1495.0,4.4,100.9547,,115635.0,13.4,404019.0,1146624.0,2.8,115.9,1596.0,80.6932,85.494,209.418,1410230.0,4962.0,11190.7,85.894,114.7,222644.0,829553.0,322846.0,12035.1,133718.0,194583.0,50.7,65.5,49.9,52.0,92.873,16759.315,16611.69
2007-04-30,137847.0,205.904,233420.0,358562.0,887.0,1490.0,4.5,101.6334,,115672.0,3.9,405540.0,1150590.0,2.9,117.5,1470.0,81.0737,85.616,209.747,1419110.0,4689.0,11201.5,86.096,115.2,224297.0,844913.0,323934.0,12052.8,133265.0,192448.0,52.6,73.0,51.9,53.3,,,
2007-05-31,137992.0,206.755,228836.0,363085.0,842.0,1415.0,4.4,101.7306,,115799.0,10.0,406704.0,1161581.0,3.7,118.6,1493.0,81.0044,85.717,210.058,1426983.0,4657.0,11218.0,86.346,115.5,226051.0,854020.0,325390.0,12059.9,135697.0,194046.0,52.5,71.0,52.2,54.2,,,
2007-06-30,138070.0,207.234,228868.0,360234.0,793.0,1448.0,4.6,101.7893,,115863.0,24.3,408147.0,1163511.0,17.3,120.0,1407.0,80.9238,85.859,210.392,1433845.0,4859.0,11218.5,86.529,116.0,225156.0,863893.0,326214.0,12053.3,137162.0,195911.0,52.6,68.0,51.9,55.3,92.531,16840.141,16713.314
2007-07-31,138044.0,207.603,233176.0,361770.0,778.0,1354.0,4.7,101.6672,,115873.0,26.1,409190.0,1155448.0,6.8,121.5,1361.0,80.7255,85.988,210.773,1436799.0,4598.0,11252.6,86.661,116.1,225032.0,877570.0,325861.0,12066.4,138418.0,197335.0,52.4,65.0,49.8,53.6,,,
2007-08-31,138013.0,207.667,235758.0,363676.0,699.0,1330.0,4.6,101.863,,115787.0,22.8,410229.0,1159077.0,-0.5,121.1,1321.0,80.8082,86.116,211.119,1441040.0,4546.0,11300.1,86.72,116.3,226879.0,892561.0,326306.0,12070.9,141367.0,197169.0,50.9,63.0,50.0,52.8,,,
2007-09-30,138099.0,208.547,226473.0,365178.0,686.0,1183.0,4.7,102.0894,,115820.0,14.7,413203.0,1158580.0,7.5,121.8,1261.0,80.9387,86.351,211.554,1450983.0,4652.0,11309.6,87.054,116.7,224556.0,900124.0,328037.0,12089.6,141905.0,198648.0,51.0,59.0,52.0,52.5,92.146,16695.335,16809.587
2007-10-31,138175.0,209.19,230700.0,367322.0,727.0,1264.0,4.7,101.8015,,115878.0,25.7,414456.0,1152491.0,7.8,123.6,1192.0,80.6837,86.576,212.077,1455045.0,4636.0,11318.6,87.318,117.6,225002.0,911349.0,329311.0,12080.4,144350.0,200634.0,51.1,63.0,50.7,53.5,,,
2007-11-30,138290.0,210.834,227005.0,370776.0,641.0,1197.0,4.7,102.3446,,115956.0,25.9,419326.0,1132908.0,6.7,127.5,1224.0,81.1065,86.746,212.66,1464683.0,4646.0,11342.2,87.781,118.7,226120.0,918836.0,331413.0,12070.1,146087.0,205392.0,50.5,67.5,48.4,52.7,,,
2007-12-31,138395.0,211.445,244443.0,366569.0,619.0,1037.0,5.0,102.3803,,116019.0,8.6,424631.0,1115141.0,-5.4,127.3,1149.0,81.1425,86.92,213.168,1477562.0,4545.0,11335.1,87.984,119.3,225519.0,944036.0,334628.0,12120.5,147257.0,204105.0,49.0,68.0,48.6,52.5,92.528,16701.591,16915.191
2008-01-31,138391.0,212.174,239389.0,367368.0,627.0,1084.0,5.0,102.2448,,116003.0,7.2,430015.0,1111347.0,-18.4,129.2,1094.0,81.0549,87.093,213.771,1489025.0,4624.0,11333.2,88.206,120.7,229237.0,960585.0,334607.0,12137.1,150956.0,210534.0,50.3,76.0,47.1,45.0,,,
2008-02-29,138329.0,212.687,235037.0,364126.0,593.0,1103.0,4.9,101.8438,,115912.0,-7.1,435013.0,1096648.0,-20.3,129.5,1014.0,80.7602,87.178,213.939,1495906.0,4279.0,11293.9,88.382,121.8,228310.0,973625.0,334721.0,12141.8,153550.0,216003.0,48.3,75.5,45.8,49.3,,,
2008-03-31,138259.0,213.448,234868.0,365164.0,535.0,1005.0,5.1,101.5336,,115816.0,-14.7,435842.0,1103446.0,-14.7,133.5,967.0,80.5381,87.349,214.42,1496888.0,4225.0,11322.1,88.635,123.8,223505.0,990908.0,336585.0,12145.9,152710.0,211336.0,48.6,83.5,48.2,49.6,94.023,16691.308,16843.003
2008-04-30,138040.0,213.942,231086.0,364816.0,536.0,1013.0,5.0,100.8785,,115590.0,-3.1,442872.0,1101252.0,-21.3,137.3,1008.0,80.0376,87.4,214.56,1503268.0,4035.0,11340.5,88.799,124.4,228721.0,998772.0,336313.0,12100.8,157344.0,219295.0,48.6,84.5,46.6,52.0,,,
2008-05-31,137851.0,215.208,227370.0,368255.0,504.0,973.0,5.4,100.2674,,115368.0,-3.8,445387.0,1101547.0,-16.1,141.2,995.0,79.5579,87.559,214.936,1506104.0,4194.0,11361.6,89.18,124.8,224910.0,1006604.0,336629.0,12696.2,158905.0,219625.0,49.6,87.0,46.1,51.7,,,
2008-06-30,137700.0,217.463,229262.0,368926.0,487.0,1046.0,5.6,100.0335,,115183.0,-8.2,451833.0,1090098.0,-16.8,145.5,1180.0,79.3571,87.76,215.424,1515720.0,3830.0,11340.7,89.827,126.1,226119.0,1014809.0,336239.0,12376.6,163882.0,223116.0,50.2,91.5,44.8,48.2,93.081,16660.856,16943.291
2008-07-31,137497.0,219.016,220411.0,367594.0,477.0,923.0,5.8,99.676,,114929.0,-5.3,457516.0,1086952.0,-16.2,147.5,921.0,79.0325,87.918,215.965,1524721.0,3749.0,11286.0,90.245,128.0,223430.0,1017555.0,337424.0,12188.7,166061.0,231351.0,50.0,88.5,51.2,49.5,,,
2008-08-31,137211.0,218.69,214106.0,364611.0,435.0,844.0,6.1,98.1111,,114644.0,-0.9,461418.0,1070075.0,-17.6,143.0,858.0,77.7251,88.026,216.393,1528086.0,3674.0,11284.7,90.172,125.9,216858.0,1019751.0,338077.0,12120.6,163121.0,223798.0,49.9,43.5,48.9,50.6,,,
2008-09-30,136760.0,218.877,215245.0,358991.0,433.0,820.0,6.1,93.7895,,114223.0,-8.1,460524.0,1059579.0,2.1,137.8,797.0,74.2216,88.116,216.713,1517817.0,3222.0,11209.7,90.247,124.9,215998.0,1023845.0,336180.0,12149.0,154398.0,213104.0,43.5,53.5,42.1,50.2,93.818,16641.629,16854.295
