,PAYEMS,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,USPRIV,GACDISA066MSFRBNY,WHLSLRIMSA,TTLCONS,GACDFSA066MSFRBPHI,IR,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,JTSJOL,PCEC96,PCEPI,IQ,AMDMVS,AMTMUO,AMDMTI,DSPIC96,BOPTEXP,BOPTIMP,ISM_PMI,ISM_PRICES,ISM_EMP,ISM_NMI,ULCNFB,A261RX1Q020SBEA,GDPC1
1997-06-30,256.0,0.18744147943501305,3.6356628113275953,1.124202486529558,4.25047883544713,3.5426047847868216,0.09999999999999964,0.4585436547764169,,197.0,,1.7218422917546155,0.26423937896654437,18.0,0.0,-12.0,-0.0742000000000047,0.14782793292455995,0.11813350458311712,0.6503683454492001,,,0.1280100307080897,-0.19361090268664405,2.8131020326737532,0.3133199955650635,0.092170069327278,0.32043181939109033,1.2834100585529573,-0.2715879106684903,54.9,48.9,51.3,,-2.239915250107143,5.142894220195987,6.606020401069829
1997-07-31,298.0,0.12476607981552772,2.2800743458175865,1.241842780341884,1.501905578371537,-3.889947961373772,-0.09999999999999964,0.8505942659710574,,272.0,,-0.40478612413718745,1.7430331635493308,20.2,-0.30410565757789343,38.0,0.2377999999999929,0.0682617656151602,0.17693900222265277,0.14306934812843253,,,0.05968198207648234,0.0,1.7874389056340363,0.41583546145187306,0.49266065585427526,0.3836263089459257,1.522156845302184,1.2577038890951173,57.7,52.0,51.7,56.7,,,
1997-08-31,-27.0,0.24906613124518304,-0.8748883585646337,0.0605238695468683,1.2345835822299362,-3.3253859954287486,-0.10000000000000053,0.9954946093585422,,42.0,,0.3561706674496313,0.3418945964039779,17.2,-0.10157441198354164,9.0,0.339800000000011,-0.04039419214307876,0.05891016370665104,0.2146621810243727,,,0.07952060854700838,0.0,-1.066417717780894,0.545153348193095,0.3180189327785333,0.5202479190062304,-1.8611811112084213,0.26705346048916895,56.3,52.1,51.3,62.0,,,
1997-09-30,488.0,0.24844733276617442,0.3001660768619698,0.6206052146389214,3.021377859649663,10.636720302262976,0.10000000000000053,0.9117575456574147,,426.0,,0.9038775644120107,1.0781377394209026,19.1,0.0,45.0,0.25149999999999295,0.207369337732432,0.2352942262026614,0.565022692710771,,,0.24101521555512329,-0.2911210207458442,0.5524663121121542,0.557554609908011,0.05911319632378388,0.2608187081132997,0.8422622286064222,1.3540375470976818,53.9,53.0,51.2,56.2,0.7413152900006303,6.392850764019778,4.963354527751096
1997-10-31,349.0,0.18593125901834145,-0.01912067400577107,-0.09313539394600913,-4.879016416943205,-1.69606153070452,-0.20000000000000018,0.8827849981995333,,290.0,,0.3501442795029018,1.0263823424940366,19.3,0.20304575503819214,5.0,0.21000000000000796,0.15142782635597002,0.2347418918305113,0.3154863862708444,,,0.13018992584064848,-0.3894844261541074,-0.8558577288008891,0.6288072327582075,0.49303774785473037,0.4913122674719975,0.12100587598655466,-0.09490024889197293,56.4,53.6,52.8,56.6,,,
1997-11-30,301.0,0.12376239203498564,7.258705931301527,-0.2598111358846334,7.696104113612839,-0.6600684031352024,-0.10000000000000053,0.7844288895028653,,278.0,,0.8056292262557105,-1.4628923253746688,19.8,-0.5083895037272285,-30.0,0.11249999999999716,0.03053562281697378,0.11716462968907577,0.2733101323576278,,,0.0056565885129638074,0.0,2.4363179347578336,2.4361988759562956,-0.2751583181628243,0.6476019699584749,-1.3736636538964206,-0.43725077876806,55.7,52.1,53.7,58.5,,,
1997-12-31,324.0,0.061823804133027495,-9.551942093980292,0.6762411226391021,-8.574954716920764,3.6414946741778498,0.10000000000000053,0.4249443582916469,,319.0,,0.9114593293243297,-0.2627300689734011,15.6,-0.9216655104923952,-13.0,-0.1998000000000104,0.058269400502716076,0.23391823531720193,0.4618392006749371,,,-0.021213856970877444,-0.4889985294191792,-0.6154932524996013,-0.723245514528188,0.3257535255244988,0.5841969912816258,0.9381146478987693,2.5122809067235843,54.5,52.2,52.1,55.5,5.255528135235445,5.390540439872662,3.4009420197486846
1998-01-31,257.0,0.12353306079925863,0.2976517605926585,0.3182697338528702,9.496620227413159,-2.653018750923645,-0.10000000000000053,0.4373784275947398,,253.0,,0.245004392742391,0.5692304066383045,18.6,-1.3464729577000878,99.0,-0.19359999999998934,0.15244961721867928,0.23337233462203183,0.30700061054309863,,,0.04949200098197591,-0.688640202963336,-2.3875147892657616,0.14522379861574836,0.8555185259818594,0.8749332272941878,-0.03796363129760561,-0.6029633338659435,53.8,47.0,51.1,57.0,,,
1998-02-28,211.0,0.0,3.9278529134737985,-0.09209653075126258,-0.6904515346544486,3.795888333285926,0.0,0.1617489618267879,,195.0,,1.0160948521589892,0.3764089814011243,13.2,-0.9429090288851802,92.0,-0.42440000000000566,0.08582384491581324,0.17467253349418002,0.6204604355440003,,,-0.052320855296154614,-0.29658944133781767,4.62958284705667,-0.09224913367834499,0.7119421526868749,0.644055230881382,-1.372529336088544,-0.3224027915491512,52.9,45.5,51.7,56.2,,,
1998-03-31,148.0,0.0,-2.4482175198373155,0.5050437679512859,-3.5256295477733484,-1.0790330018350307,0.10000000000000053,0.03515910121257895,,142.0,,0.6493121277437214,2.8571699133131725,10.6,-0.951884500920698,-42.0,-0.5251999999999981,0.10648523696548998,0.17436796048268374,0.48687695524557056,,,0.015557708522352496,-0.2974717116742843,-0.1382670049360401,-0.9649415637044141,0.42167208849207793,0.5841163756524489,1.124144973183774,2.425237665496676,52.9,44.2,51.4,54.7,3.06621192696918,3.903632260353154,3.994995954540078
1998-04-30,280.0,0.1233806448928344,2.2521850426861434,1.539507945458024,3.5256295477733444,-1.7380546948345985,-0.40000000000000036,0.34253831806135926,,256.0,,-0.058854465999823975,1.1101640422344152,8.7,-0.21276603771166178,-58.0,-0.2565000000000026,0.18366238911027707,0.17406444777841182,0.16518576695857928,,,0.12437460969552079,-0.398010475662681,-1.7489964468664756,0.42218243598132804,0.5741769185476256,0.32461705692395454,-1.5162846915391506,-0.13751107166372703,52.2,40.5,49.0,54.9,,,
1998-05-31,400.0,0.24630554323978138,-0.15544230883231175,0.25400747070750673,2.396007374714438,-0.26007817000573674,0.10000000000000053,0.6569712533411788,,341.0,,0.73753874893875,-0.0038556332289168744,13.2,-0.21321969698407112,7.0,0.021299999999996544,0.096529097226074,0.2316156217830327,0.025067654311579157,,,0.1369157476416683,0.0996512289739076,0.6875698328841514,0.04403807701110798,0.3206447527890566,0.4127174936179858,-0.6189729853611634,-0.23726878801933826,50.9,41.1,49.3,56.2,,,
1998-06-30,231.0,0.12292564547299115,-4.78801738719466,0.9530405912598677,3.9784252193272702,6.612417738247342,0.09999999999999964,-0.6016655286145735,,227.0,,-0.31455769820000723,4.189644767481703,24.1,-0.6424004961355211,-3.0,-0.9984999999999928,-0.12550600559272687,0.17336034390898067,-0.004462342341204845,,,-0.08466803582069712,-0.4992521603120982,-3.2624898024739544,-0.34126347526846057,0.4027263695376994,0.5656650793761931,-0.24138927286915954,-1.2569220924897169,48.9,39.3,47.0,55.1,2.9743203652358217,5.839319157918221,3.685718592768906
1998-07-31,136.0,0.24539889615665658,-1.0097912145041787,-0.7126319539396537,-5.226314356646071,3.414527578120172,0.0,-0.38529866935137325,,85.0,,0.1485280690592628,-0.9483416635763846,8.3,-0.8630042774214928,59.0,-0.7755000000000081,0.2811351988794459,0.17306032585792155,0.14136892997488845,,,0.24674833626881668,-0.4012041489960769,-1.0400643386674706,-0.28531138625508334,-0.012065117175540022,0.17058770507251064,-1.060685275744335,-0.1220148122047855,49.2,38.4,45.1,55.8,,,
1998-08-31,334.0,0.12247398958958697,4.907534779288667,-0.7625599711186642,-3.484673133016819,-5.0735518041398535,0.0,2.0491901058277615,,305.0,,0.9064022942196652,0.23173519149350683,10.4,-0.3255564459766185,44.0,1.2473000000000098,0.19522663481755495,0.28776998276151955,0.3067182161181449,,,0.13791358664367834,-0.5037794029957181,3.553228156411286,0.16055094447238002,0.2554693139353121,0.31557489314026144,-0.84003632559399,1.5878068415841933,49.3,37.8,46.7,53.5,,,
1998-09-30,198.0,0.06118079114054928,1.3255662878014391,1.0889525481905709,2.1053409197832265,-2.0025700502294916,0.09999999999999964,-0.05323279149609439,,172.0,,0.5624041022096188,1.3381271389078924,-14.2,0.21715535135079325,-77.0,-0.46160000000000423,-0.016483290102012813,0.11487652038733584,0.3696495655651885,,,-0.05767540163396678,-0.5063301956546762,1.6189898143608887,0.08371473809255334,0.12542978522418188,0.28134548861984565,2.1835815278350283,0.5001672199252661,48.7,34.0,45.7,55.0,0.978402268501424,5.5095565050049355,5.004326030774413
1998-10-31,205.0,0.2443495412475845,-1.608595898372673,1.6504744088014505,3.3013812072443494,8.072321127244113,-0.09999999999999964,0.6812999094851667,,189.0,,0.2809481239554827,0.053973709614890196,3.5,0.10840109462583103,142.0,0.16259999999999764,0.19487833137555235,0.11474470564769215,0.2665288890879673,,,0.21927059175411243,-0.10157441198354164,1.2673151580922657,-0.9507142702374124,0.3613193787914548,0.12859670635708986,2.775364998647003,2.3281474822558623,48.7,34.7,45.2,53.8,,,
1998-11-30,273.0,0.12195123462611901,2.146222735505215,0.5986095390144506,10.815615628209377,-3.2595478249451344,-0.09999999999999964,-0.07584271645323297,,230.0,,0.5835235452123567,-0.013843880603099821,-4.7,-0.5431843882361729,-47.0,-0.4475999999999942,0.01782201297498846,0.22909517465557624,0.3849942487955797,,,0.004212033781123337,0.20304575503819214,0.7489885951296907,-0.4611353273062128,-0.17638289583572206,0.3965353820624112,-0.29532797798454763,0.13159572302784045,48.2,34.5,45.3,52.6,,,
1998-12-31,373.0,0.18264845260345028,-2.203933739457429,1.0667169714600333,-4.73339385486649,7.6514712184286875,0.0,0.45201495934505925,,338.0,,0.4612213034553718,-0.12100360953233334,4.6,-0.8752791109594744,70.0,0.0011999999999972033,0.17257205055286493,0.34266167166475137,-0.09688231616636339,,,0.1010356236492318,-0.10147134305464592,-0.415761824187849,-1.1187022540293279,-0.5672145453417382,0.1822416217657291,-0.9333460348231215,-1.2410986498412209,46.8,31.9,41.9,52.9,-0.8119049533151502,3.809404826163144,6.385544996210064
1999-01-31,104.0,0.18231545615149566,4.441326047770421,0.05370424080334994,-8.118491225231349,-2.4860037319394976,-0.10000000000000053,0.43112451049789463,,99.0,,0.12405219122588639,0.2583686925474932,13.8,0.3291281084072731,-10.0,-0.0023999999999944066,0.14221641167375623,0.11396012629335743,0.16057691349198494,,,0.1401581212791413,0.0,0.7574427556653359,0.30696467258946014,-0.6453688123264916,0.556388740357671,-0.05232161320971634,0.07406493364129792,50.6,33.7,45.5,55.6,,,
1999-02-28,418.0,0.0,-0.5273170980783883,1.2725169903438558,-3.13432505657113,-4.564865080468,0.10000000000000053,0.6063079650346991,,358.0,,0.8357154188344613,2.4375373281382338,15.1,-0.10958905206370012,-12.0,0.1524999999999892,-0.034168176093525245,0.0,0.47041834318949677,,,-0.05603967755724231,-0.20325210249223577,0.7010835529744738,-0.2300344658365651,0.2117774668026671,0.33931841248962363,-0.32346971546258146,2.4850672411632417,51.7,35.2,45.8,54.4,,,
1999-03-31,117.0,0.06069802917767355,-0.46295003477304053,0.5495543846257452,1.7534055291524913,2.3669744085904703,-0.20000000000000018,0.22660526894455305,,93.0,,0.3355305724246928,1.4920326473912022,4.3,0.3284075201189797,-55.0,-0.14639999999999986,0.03006861133007519,0.056931399203519424,0.5961453428774368,,,0.07564614775521089,-0.4077477616656039,-1.5440921903988178,0.16252676317575276,0.5951453298631847,0.08333201961108347,0.5797117684325914,-0.29034898938531783,52.4,42.5,47.6,55.3,1.5441393262813392,5.548951000723443,3.7401940509788734
1999-04-30,361.0,0.6652579721027396,-0.9225428651148097,0.7901285725423174,6.1782699537062475,-9.630482634801844,0.09999999999999964,0.22959860915069005,,292.0,,0.12354290701565322,-1.151161336999758,20.6,0.9788006366162944,-65.0,-0.12989999999999213,0.25658187160037677,0.3409094210773096,0.19251134280645238,,,0.48194884058624377,0.20408170348525448,0.9413838922721194,-0.3983379011488258,-0.3665413910763906,-0.3284560778553803,1.0612933797929407,1.0650172710829284,52.3,47.4,48.8,55.5,,,
1999-05-31,218.0,0.06025911601442921,1.609982845017129,0.7026362506678357,-3.322564762832039,3.666656002828729,-0.09999999999999964,0.6302647258384999,,226.0,,0.21845283380913819,-0.19640893972210755,13.1,0.7547205635382683,40.0,0.20869999999999322,0.09536785463956557,0.11337869695268951,0.40681420585305134,,,0.06547739522458419,0.1018848789102848,1.4989889153790479,-0.4256637824098199,0.23566484406734406,0.17228353880607894,0.0012597552295688559,2.1819944022288573,54.3,51.2,51.1,55.3,,,
1999-06-30,271.0,0.0,-1.830452704522827,0.38658184837919174,3.8657491510682083,-3.2810514119197824,0.09999999999999964,-0.07846779120085433,,228.0,,0.06103804593274126,1.6105085483451056,5.8,-0.21505384632284735,62.0,-0.36469999999999914,0.05309409350846964,0.056641179650825754,0.19989736197936736,,,0.03063426884639858,0.0,-1.3897964606469786,-0.6299819278415266,-0.18938517590233436,0.33736445184233116,0.32825469819925945,3.143903377725444,55.8,54.2,51.3,56.7,0.19991101937994857,1.9221741983483254,3.3251127398278153
1999-07-31,338.0,0.4208001400205049,3.4942869950504383,0.7726889852088528,-2.523447117854146,6.818005460405866,0.0,0.5769502318011012,,271.0,,1.072716958542742,0.8953703699386673,9.8,0.9641210192385989,-20.0,0.18120000000000402,0.1794942010334085,0.28272566189283227,0.5122465878301597,,,0.2655674760037069,-0.10188487891028768,0.2553563918722987,0.6664516583697437,0.5766959176014135,0.18611699194368791,1.6228319804261422,1.4614355130680003,53.6,55.5,50.4,56.2,,,
1999-08-31,150.0,0.23966458445996747,0.17490235556936745,1.0219705780270218,-0.7808182447811699,-1.266221319241812,-0.09999999999999964,0.40072431636249917,,114.0,,0.2283529614893775,-0.5770052294998456,13.8,1.0604553248797066,-11.0,0.03810000000000002,0.04889709974638332,0.11286682913745333,0.178886926155298,,,0.1817362550627884,0.30534374868904696,1.9810961595919199,-0.0839002730377066,-0.2158284109050411,0.4203779103066807,1.856766947500352,0.9878650212108862,54.8,60.6,53.1,56.4,,,
1999-09-30,199.0,0.41803584317578113,-0.26643844860787813,0.4657359073815353,-7.7991807355521,-0.791962713806321,0.0,-0.4045261045452114,,170.0,,0.54699229174462,1.3233266956291856,13.9,1.0493275715838724,-120.0,-0.6144000000000034,0.2644445834834391,0.28161099996420924,0.4913157006728057,,,0.3583414992889477,0.10157441198354218,-1.576045672921746,0.40325205256982727,0.5787293405083378,-0.12980353338837852,1.2940095499723916,1.0799653868480927,57.0,65.8,51.3,56.2,-0.16577279613185333,3.9052814848194575,5.268681314312327
1999-10-31,407.0,0.17862463814640644,2.9403067942446537,-0.08355481073346054,5.419465038800149,-1.6651633592442032,-0.10000000000000053,1.2148883898798781,,354.0,,1.0496701816216896,1.1253946585838086,16.0,0.2085506491021361,98.0,0.7129000000000048,0.17050071789445825,0.16858672158116025,0.5035332981988686,,,0.16835020811137943,0.30410565757789204,1.7562894823659314,0.8961620549601859,-0.13452064934913194,0.5432127599108015,0.24390839228007974,0.8104032916171652,57.2,68.8,53.0,57.6,,,
1999-11-30,288.0,0.1783061393656522,-4.172256799762107,1.2933239896075375,-1.0374732825551705,2.457126073050533,0.0,0.48356761014250027,,249.0,,1.2960017751721424,2.7635177499451617,20.9,0.7265210991412432,23.0,0.12089999999999179,0.0959478981964381,0.16830298502931784,1.0095291681881025,,,0.0895791905439767,0.20222453807678706,-0.9838585132543926,-0.2376306984446782,0.7201224265263977,0.6459138948989813,0.8359989943705503,2.2589559972778885,58.1,68.1,53.1,54.9,,,
1999-12-31,317.0,0.23724803536303957,5.091701176592048,1.9860887098683364,1.1520864756174192,3.5760663879098256,-0.09999999999999964,0.7683533835146547,,273.0,,0.46942686007683426,1.0482513869805663,14.2,0.7212808189240784,11.0,0.36120000000001085,0.12688815298408468,0.16802020194733308,0.7024469325573554,,,0.23253104583824835,0.0,0.5965684463381101,1.4272754458051253,0.6599229807787288,0.773327288744137,1.8340310727030664,2.2469168461643223,57.8,67.4,55.7,56.9,2.11575082439558,5.80486487184336,6.509414268426671
2000-01-31,228.0,0.2957706977232991,2.522612794755364,-0.6729490239571893,0.0,-4.3068857185822855,0.0,-0.13689853853143383,,197.0,,0.8872174159576267,-0.5705151049355618,11.2,0.4098366392282185,44.0,-0.3802000000000021,0.2398373490227488,0.33519584457049945,0.4209138571009442,,,0.2717467566720374,0.20181641562371952,3.4440861301174825,0.9706196449259793,-0.09159320417200535,0.6552097068940921,-0.1722292470607643,0.8258352366544341,56.7,72.4,52.8,56.6,,,
2000-02-29,109.0,0.4126147911171987,-9.064240588872648,1.5708807542434127,-1.9665179697860147,5.9905249078412535,0.09999999999999964,0.311842571099073,,81.0,,0.6214256217199777,1.1144890379795969,14.5,1.924109992702103,-35.0,-0.007100000000008322,0.14658322566018026,0.05575690136085463,0.4744641227021348,,,0.3147410776023607,0.4024150299725327,-5.741486558544313,-0.18779900446167672,0.5382158836341686,0.3870092111040599,0.638549532504736,2.7335429191530696,55.8,71.6,53.6,56.2,,,
2000-03-31,484.0,0.5865119452398058,4.372028130527592,1.246684870512381,5.012438718256861,-7.9658977814645135,-0.09999999999999964,0.35494125296792517,,350.0,,0.7426705897478998,1.9613951166496606,19.4,0.2004008686715262,-41.0,0.030400000000000205,0.2053926337733911,0.33389012655146305,0.2797968361251615,,,0.42809685274073983,0.4008021397538868,2.7866001696103306,0.34865694799422026,0.06320857695286582,0.2649492208171062,1.8302003874461534,2.0346047513104204,54.9,78.7,51.2,57.4,15.453504808349308,7.878719478095168,1.4485476032206335
2000-04-30,280.0,-0.058496638111456487,1.5052947892670436,-1.857915025137122,-6.7803103351362735,1.3622501681296075,-0.20000000000000018,0.5934581411047356,,211.0,,0.92432080745993,-0.5814571354331423,10.0,-1.4113137476464654,-54.0,0.22930000000000916,0.06569025272252126,0.1665279319061249,0.759664923651721,,,-0.08302200559889086,0.0,2.61729714320688,-0.05417748637502865,0.6128626105638072,0.5025873040441685,1.2601508188339445,-0.6610279800543608,54.7,71.2,53.2,58.0,,,
2000-05-31,221.0,0.17538735860964214,-3.3564991081345585,0.7263374315053703,1.8846258624831718,-3.1867738848022484,0.20000000000000018,0.2704032053406759,,-124.0,,0.5659230470348228,0.029693664720759825,13.9,0.30410565757789204,-54.0,-0.03490000000000748,0.10715674036598934,0.22160673889109989,0.47427968407334714,,,0.0830220055988834,0.1998002662673058,-2.420869231845105,-0.27172093148655946,-0.20799900489886647,0.4107071335229262,-0.374353329424429,0.13803926450397588,53.2,65.7,53.0,57.7,,,
2000-06-30,-42.0,0.5824128285988713,15.280760012294007,0.6587476186396609,-7.761469696293178,-1.0210682201956902,0.0,0.03904567263825654,,218.0,,0.6409398094572469,-1.1989526381696445,2.6,1.407058389694237,29.0,-0.2237999999999971,0.07627918550400575,0.22111672911848923,0.8216949008660235,,,0.3381799921346885,-0.09985023295896603,1.0559962094218336,5.300206025263664,0.874552719306284,0.278881445546318,2.958493622545148,3.33164749990935,51.4,62.9,50.7,56.9,-6.958170914143374,2.6565361627996413,7.219604137991746
2000-07-31,165.0,0.28993931590025784,-14.931963376346264,-0.7749840543534228,11.202176067473152,-6.35554680376522,0.0,-0.19527324535884188,,185.0,,0.29345189068725724,-1.4711455630879626,4.7,0.0,-30.0,-0.41259999999999764,0.22848906579456962,0.22062888155377058,0.21585772758633118,,,0.25051979004452496,-0.09995003330834994,-1.291958828209511,-0.03535482323130771,0.13794889457533635,0.5355139632220997,-0.48008510123189035,0.30450491870324303,52.5,63.4,52.5,55.3,,,
2000-08-31,6.0,0.0,-0.283072716436424,0.4513985222550243,-4.496434651767641,5.194243429999153,0.09999999999999964,-0.27266333927551173,,36.0,,0.32177278446757174,2.711828364200965,17.3,0.19940186068644494,10.0,-0.47459999999999525,0.12804611408992927,0.22014318191710328,0.6052737973146041,,,-0.006762559766695362,-0.20020026706730792,-1.416276372550566,0.38747571033502126,0.5574800674470454,0.6198428523264421,2.0843714815179375,0.4994282626474956,49.9,58.1,48.8,57.6,,,
2000-09-30,103.0,0.5197817073616917,5.773490917928426,1.3539268391442334,7.27593542824283,-2.2310636693620314,-0.19999999999999973,0.46040830248799314,,205.0,,0.055712498737356134,1.1099899044545554,5.5,1.1881327886752686,18.0,0.1203999999999894,0.24230494334600952,0.21965961605407455,0.03466400858809807,,,0.4291910006922062,0.5994023940210647,3.5405101588016525,1.1731069458945884,-0.015489441669559192,0.1187613333969189,-0.2445634363224812,2.5421796263712535,49.7,58.4,50.6,56.7,8.025515596946436,3.6489480628001627,0.4075226814873044
2000-10-31,15.0,0.17266191339877246,-7.14565559395048,-0.0680395395122529,2.2765210773012425,2.7488641790373256,0.0,-0.38933847177072334,,7.0,,0.6723235747909574,0.21712072218195616,1.8,-0.3944778291016229,7.0,-0.5726999999999975,0.13952470853791513,0.1644286476250746,0.5955837562187747,,,0.13593084425373433,-0.09965122897390845,-3.124884095478501,-0.25372738574735393,0.4209853972349682,0.2854393404483331,-0.7807759668881549,-0.5384177135560447,48.7,57.7,48.2,56.7,,,
2000-11-30,204.0,0.17236430581650375,1.7223165721710394,-0.5523123747506907,-5.84832933750917,0.129032275967015,0.0,0.02796044748454494,,187.0,,0.6636309851991531,0.48332952733812284,7.1,0.0,37.0,-0.2370999999999981,0.1764522942220588,0.2734483519596908,0.5009663748861178,,,0.1397755754751106,0.0,-1.359484988442982,0.762358097399728,0.6728459314228766,0.042400667213143166,-0.271066305025217,-0.7286522309732241,48.5,58.1,47.1,56.2,,,
2000-12-31,160.0,0.22935789870993645,-0.3877788544533704,-0.19062233521125466,11.068721267491432,-1.2325812876002191,0.0,-0.32683707203065376,,116.0,,-0.04429936743752004,-1.046608841405639,-7.8,-0.69410293542348,-71.0,-0.5228000000000037,0.09804182136187904,0.10917031651943797,0.031158813353953135,,,0.15299141401087193,-0.19960086467149274,1.8651376157353416,0.17467253349415784,-0.24284056924658337,0.20484747016906957,-0.9617143874154301,-0.1478328945562522,43.9,59.8,42.7,54.0,-1.8381613443994238,0.09208498708249148,2.3810543139555818
2001-01-31,-13.0,0.5711037795514434,-6.3475085951304795,1.6788422814583548,-4.899364366957456,4.34295579273361,0.30000000000000027,-0.4770869350923317,,-44.0,,-0.14435154366974698,0.3644541686432436,-36.6,0.0,156.0,-0.6402999999999963,0.3714208789063231,0.3267976764616013,0.12024931510435705,146.0,,0.48293439144386313,0.19960086467148783,-4.357863255742346,-0.7252715019998196,0.3418962896674147,0.465254078349105,-0.24574233678081522,1.1950643398026954,42.3,64.6,42.3,51.6,,,
2001-02-28,85.0,0.22753138371356055,1.8022943152587783,-0.09312421389089713,2.843793532053341,1.5504186535965254,0.0,-0.6534765134370768,,14.0,,0.09420814868772812,-0.10220340101716262,-29.4,-0.5988041844622557,-43.0,-0.7728000000000037,0.17663424177743764,0.2715179512218112,-0.5933068564797227,-137.0,,0.1546873224837435,-0.09975063171254137,1.8449180494277424,-0.8475219810421655,-0.7079224379836236,0.11450887226827719,0.3634405260462259,-4.599768123953412,42.1,55.6,37.8,51.3,,,
2001-03-31,-37.0,0.05680204640086013,1.0665370005453063,-1.0349490568578088,-2.523793258986265,-2.177379954956062,0.09999999999999964,-0.20524117552426385,,-76.0,,0.004853685647146879,1.7555381584782956,-20.8,-1.614565850138705,3.0,-0.41319999999998913,0.10398911026008723,0.16255760827007953,-0.4413109115119474,-335.0,,0.009326928848956442,-0.19980026626731087,-1.4937748808097346,-0.005176385331276598,-1.4114306266515637,0.3027671300713855,-2.0345406824461123,1.3598946590227512,43.1,49.9,39.9,50.7,11.040844808270087,4.103067838518816,-1.3133489796569924
2001-04-30,-293.0,0.1702128070530584,-5.853237657789719,1.686826832571168,-3.2470385030784046,3.6435027345321793,0.10000000000000053,-0.3596380672338287,,-340.0,,0.46067335787281394,1.7163471502942895,-10.8,-0.5099450112349249,7.0,-0.526600000000002,0.15906509903777533,0.2163332374257654,-0.11665140411711307,-147.0,,0.17571655590837504,-0.10005003335834234,-4.2536327663966755,-0.6082382862688123,-0.6893045316582144,-0.20793174056687458,-1.6242128720961222,-3.085333186278403,42.7,48.0,38.2,48.3,,,
2001-05-31,-50.0,0.5089069507471228,3.375043949263845,0.4940220415367445,-2.6757449169549306,-2.704528699548268,-0.10000000000000053,-0.4787344785631192,,-87.0,,0.3668242346261862,0.6807326685194132,-11.8,0.2042901629800331,-1.0,-0.6078000000000117,0.02364097254210391,0.10799137118624354,-0.2906894585637085,-190.0,,0.26299725596586804,-0.300752106395544,2.8658006836390633,-0.5709840384733305,-1.041763770878949,-0.1799705099460207,0.7158226700170449,-2.4346558448908358,41.3,45.1,35.1,49.0,,,
2001-06-30,-108.0,0.22535220804432538,-0.7901786106420388,-0.47070199566546433,-0.33955890011381606,1.9130481598576061,0.20000000000000018,-0.5294243917337967,,-216.0,,-0.7805907728432206,0.8902115041763738,-7.0,-0.4089985251525166,-39.0,-0.6320999999999941,0.22300063023863148,0.3770540421887049,-0.7404983172317984,-64.0,,0.1762722204833691,-0.2010050928024112,-1.3016260381627673,-0.3827257259191202,-1.1673820814082196,0.03327982490290608,-2.9202006086086474,-0.4446209161136225,43.2,42.8,35.7,50.1,-5.141217691835216,-0.4306886225451602,2.490243965908525
2001-07-31,-128.0,-0.16896652851263821,-3.5913683863397847,-0.5025833667041285,-0.22701485345391856,2.056938824810844,0.09999999999999964,-0.6424803271452068,,-176.0,-13.3,-0.9567087569122924,-0.6164592160539152,-12.6,-1.5488177442800026,-28.0,-0.700099999999992,0.25779786970711527,0.2148228538289605,-0.7307825531692824,86.0,,-0.03311017108475046,-0.4032263527938451,-2.2967094869341684,-0.8408632370696435,-1.5936716035873446,1.4823864862325853,-3.263052064390526,-1.7832784858014044,43.5,39.9,37.2,48.1,,,
2001-08-31,-151.0,0.0,0.20844778592772426,0.9333889474399775,-1.6036998909816962,-6.366066305477992,0.3000000000000007,-0.1148439565091319,,-184.0,-8.0,-0.2576360389040616,-0.3540773198208411,-18.1,-0.10411245084105039,17.0,-0.2868000000000137,0.04965113646307383,0.16081482961861254,-0.18268739199797485,-423.0,,-0.011922345801887094,-0.2022245380767809,-0.09368883724835594,-0.8646107696657958,-0.9930637651674633,1.648709514210782,0.8204239272652527,-1.0499138913257786,46.3,35.0,41.3,46.9,,,
2001-09-30,-258.0,0.3938120420136736,-3.8025303963195936,-2.5747732824774303,-1.5125361070755992,-0.31959119563895655,0.09999999999999964,-0.5077876004763502,,-282.0,-12.5,-0.24944003677044987,-1.1933356915088398,-8.2,-0.10422095784436428,-50.0,-0.5700999999999965,-0.5698543628588255,0.21401827323670503,-0.4106160829712235,47.0,,-0.3410504198216873,0.20222453807678706,-2.8063600181409254,-1.037229809221972,-1.3511304703995515,-0.860173241181021,-5.339916384291234,-1.6966825928938372,46.2,36.6,41.5,49.5,-1.865838737026574,-2.069795288308469,-1.6057756167269368
2001-10-31,-311.0,-0.28113597375462573,4.414203170698931,7.173565852622602,2.088242936082368,-1.4184634991956413,0.2999999999999998,-0.27452194543419073,,-344.0,-14.7,-0.5829173812471973,1.0133433669930474,-23.6,-2.3207792645016116,1.0,-0.38060000000000116,0.701702143484243,0.16021365242778537,-1.5867677222224708,-364.0,,0.3516481307260628,-0.7095822981469104,-0.7054022530075847,0.6015293010583755,-1.3808312016019748,-1.7866839507086323,-0.5407672343828261,-0.022117573423740548,40.8,33.3,35.6,44.8,,,
