window,metodo,fase,n,n_com,RMSE,RMSE_com,RMSE_rel_ar2,MAE,Bias,corr,MDA,MDA_com,n_dir,SignAcc
2007-2010,diag4/student_t_ar1,forecast,209,82,3.584091044380478,3.4017282368632493,0.9133786449596993,2.48425496179717,1.5393314154375475,0.2997747168034119,0.775609756097561,0.7439024390243902,205,0.6794258373205742
2007-2010,diag4/student_t_ar1,nowcast M1,64,64,2.629860280235262,2.629860280235262,0.712873712059994,1.789068301990898,1.1102049121527018,0.6883230079232643,0.8166666666666667,0.8166666666666667,60,0.84375
2007-2010,diag4/student_t_ar1,nowcast M2,80,80,2.1874467537793234,2.1874467537793234,0.6648544070561179,1.6185422184760696,0.9368206438703399,0.8024879157488622,0.8375,0.8375,80,0.875
2007-2010,diag4/student_t_ar1,nowcast M3,64,64,2.3061570554058375,2.3061570554058375,0.7009353160258964,1.7814374298156923,0.893238008064534,0.7834960852662599,0.9375,0.9375,64,0.90625
2007-2010,diag4/student_t_ar1,backcast,65,65,2.330407531922836,2.330407531922836,0.71179181357962,1.8192171603707938,0.7808857947181014,0.7799728097643369,0.8688524590163934,0.8688524590163934,61,0.9384615384615385
2007-2010,diag4/student_t_ar1_shared,forecast,209,82,3.6818776444366663,3.478217983675202,0.9382988244832015,2.4853850016689383,1.7872565493511647,0.28709786288502,0.7365853658536585,0.7317073170731707,205,0.6650717703349283
2007-2010,diag4/student_t_ar1_shared,nowcast M1,64,64,2.6809480898972806,2.6809480898972806,0.7267220357859676,1.7922802333696033,1.274581372696732,0.7024656848504006,0.8166666666666667,0.8166666666666667,60,0.84375
2007-2010,diag4/student_t_ar1_shared,nowcast M2,80,80,2.283634735325988,2.283634735325988,0.6940898631085416,1.6591609677895889,1.0822113706523193,0.7914507156874854,0.85,0.85,80,0.875
2007-2010,diag4/student_t_ar1_shared,nowcast M3,64,64,2.3011338164600614,2.3011338164600614,0.6994085485537168,1.7461405726022594,1.042189060269047,0.788524380831648,0.96875,0.96875,64,0.90625
2007-2010,diag4/student_t_ar1_shared,backcast,65,65,2.2807167856105557,2.2807167856105557,0.6966144396863253,1.740850155368598,0.8797205429270408,0.7844905212405043,0.9180327868852459,0.9180327868852459,61,0.9384615384615385
2007-2010,ar2,forecast,209,82,3.9239926006137544,3.7890516099084017,1.0,2.695469618606867,1.480602574445687,0.005602181784235242,0.7024390243902439,0.6951219512195121,205,0.583732057416268
2007-2010,ar2,nowcast M1,64,64,3.6890970107955647,3.6890970107955647,1.0,2.398018532693694,1.17718952614378,0.11938661634417161,0.6666666666666666,0.6666666666666666,60,0.6875
2007-2010,ar2,nowcast M2,80,80,3.290113941584641,3.290113941584641,1.0,2.142158878081309,1.0048043123250525,0.36979581997508126,0.75,0.75,80,0.75
2007-2010,ar2,nowcast M3,64,64,3.2901139415846403,3.2901139415846403,1.0,2.1421588780813083,1.0048043123250527,0.3697958199750809,0.75,0.75,64,0.75
2007-2010,ar2,backcast,65,65,3.27400159353218,3.27400159353218,1.0,2.143499135281901,0.8568884939351177,0.3654800529964994,0.7868852459016393,0.7868852459016393,61,0.7538461538461538
2007-2010,mean,forecast,209,82,4.15325283376437,4.119298242515155,1.0584252460401573,2.8376938939198375,2.4506285823969924,-0.31639724844639494,0.7024390243902439,0.6951219512195121,205,0.6220095693779905
2007-2010,mean,nowcast M1,64,64,4.072501768378887,4.072501768378887,1.103929161109439,2.716809982080318,2.3267844822923465,-0.32247488097377874,0.6666666666666666,0.6666666666666666,60,0.6875
2007-2010,mean,nowcast M2,80,80,4.04175391956128,4.04175391956128,1.2284540874030099,2.693684693291373,2.3023130720450147,-0.20261440455084326,0.75,0.75,80,0.6875
2007-2010,mean,nowcast M3,64,64,4.04175391956128,4.04175391956128,1.2284540874030103,2.6936846932913734,2.3023130720450147,-0.20261440455084317,0.75,0.75,64,0.6875
2007-2010,mean,backcast,65,65,4.008710095762291,4.008710095762291,1.2244068859592294,2.6403845278798497,2.217222411890225,-0.11012124997547554,0.7377049180327869,0.7377049180327869,61,0.6923076923076923
2019-2021,diag4/gaussian,forecast,157,42,13.87625933017414,14.075526102947428,0.949852270448295,7.788766503522967,-0.13521752291866806,-0.30712140457820736,0.7133757961783439,0.8571428571428571,157,0.6878980891719745
2019-2021,diag4/gaussian,nowcast M1,48,43,11.390175768271355,11.975275090616357,0.7688881504064196,6.287891959719448,0.038213381172422047,0.7296798513775222,0.7708333333333334,0.8372093023255814,48,0.8958333333333334
2019-2021,diag4/gaussian,nowcast M2,60,55,7.482931594382109,7.733916204055549,0.4051695454221941,4.618135410282442,0.07705158847041306,0.9328421716797576,0.8,0.8,60,0.9166666666666666
2019-2021,diag4/gaussian,nowcast M3,48,40,5.952068229962555,6.46559489072489,0.32227967724124923,4.087906259930739,-0.33283702010490823,0.9687539233764728,0.7916666666666666,0.75,48,0.9166666666666666
2019-2021,diag4/gaussian,backcast,49,44,5.877492738080181,6.18308379349366,0.3220000034195261,3.9797247084290355,-0.1889182246938752,0.9764201676501558,0.7551020408163265,0.7272727272727273,49,0.9183673469387755
2019-2021,diag4/gaussian_ar1,forecast,157,42,14.1344490431678,14.263342033316055,0.9675257715884862,7.882657542161845,-0.019801621315472712,-0.37270487263655494,0.6624203821656051,0.8095238095238095,157,0.7006369426751592
2019-2021,diag4/gaussian_ar1,nowcast M1,48,43,11.629848824631864,12.245089568074123,0.785067160876181,6.351774565209873,0.23551857031968884,0.6661103669265672,0.7916666666666666,0.8604651162790697,48,0.8958333333333334
2019-2021,diag4/gaussian_ar1,nowcast M2,60,55,7.982974056339794,8.279940996935988,0.4322447597880845,4.919365933550836,0.2907020112581711,0.9009743210254387,0.7,0.6909090909090909,60,0.9166666666666666
2019-2021,diag4/gaussian_ar1,nowcast M3,48,40,6.245838260870762,6.7760998624427,0.33818609952781703,4.287737088616968,0.05092085494554718,0.9571898629932946,0.7916666666666666,0.75,48,0.9166666666666666
2019-2021,diag4/gaussian_ar1,backcast,49,44,6.7464264620855285,7.079434062918805,0.3696047686773826,4.4703410680325,0.4801232762433932,0.9595033774047915,0.7551020408163265,0.7272727272727273,49,0.9183673469387755
2019-2021,diag4/student_t,forecast,157,42,13.288813795264952,13.0846310823927,0.9096406787057816,7.411693901758096,0.19035186063611348,-0.0013188982027889625,0.7388535031847133,0.9047619047619048,157,0.7197452229299363
2019-2021,diag4/student_t,nowcast M1,48,43,11.198101178992696,11.789260844314882,0.7559222507842266,6.128573788149084,0.11346573048510115,0.8382237146089315,0.8541666666666666,0.9302325581395349,48,0.875
2019-2021,diag4/student_t,nowcast M2,60,55,8.72100073763081,9.052291209273397,0.4722058273451672,5.108928387463289,-0.29833843901153945,0.9214240375678091,0.75,0.7454545454545455,60,0.9166666666666666
2019-2021,diag4/student_t,nowcast M3,48,40,8.012405707410093,8.724905051071929,0.433838360976973,4.943389399182073,-0.6772587269474267,0.9552869742356214,0.7083333333333334,0.65,48,0.9166666666666666
2019-2021,diag4/student_t,backcast,49,44,7.533295988454299,7.9355487900258055,0.4127136250337456,4.672011118024577,-0.6665495218392667,0.9725195514412847,0.673469387755102,0.6363636363636364,49,0.9183673469387755
2019-2021,diag4/student_t_ar1,forecast,157,42,13.839431067379994,13.842444938437062,0.9473313166235406,7.6939837377655325,0.36665996186548017,-0.22386727537542456,0.6815286624203821,0.8333333333333334,157,0.7133757961783439
2019-2021,diag4/student_t_ar1,nowcast M1,48,43,12.022370382881464,12.675254986242594,0.8115641334477451,6.50992204044276,0.3139565292832156,0.5702997644521055,0.75,0.813953488372093,48,0.875
2019-2021,diag4/student_t_ar1,nowcast M2,60,55,8.410427468121336,8.74148442232309,0.4553895797501858,5.063335657711789,-0.3039416398065991,0.7864838494289657,0.6833333333333333,0.6727272727272727,60,0.9166666666666666
2019-2021,diag4/student_t_ar1,nowcast M3,48,40,6.43738283635417,6.9865407724358715,0.3485574396366809,4.2345719105909785,0.16239100645589696,0.9477417115850301,0.7708333333333334,0.725,48,0.9166666666666666
2019-2021,diag4/student_t_ar1,backcast,49,44,5.6149224805854425,5.897890402231569,0.30761502200331964,3.794567897809546,-0.03940908211759571,0.9767772850230856,0.7551020408163265,0.7272727272727273,49,0.9183673469387755
2019-2021,diag4/student_t_ar1_shared,forecast,157,42,13.600747551612974,13.40417646823245,0.930993046058296,7.529762297563163,0.3511818183574989,-0.13164812532163847,0.732484076433121,0.9523809523809523,157,0.7133757961783439
2019-2021,diag4/student_t_ar1_shared,nowcast M1,48,43,11.227987081200391,11.83534896792739,0.7579396837491956,6.069569111777198,0.38929930597299717,0.8140807950756723,0.8125,0.8837209302325582,48,0.8958333333333334
2019-2021,diag4/student_t_ar1_shared,nowcast M2,60,55,8.155535541687323,8.491611095582817,0.4415882447169228,4.876478541451577,0.04491522030059152,0.9150482182543703,0.6833333333333333,0.6545454545454545,60,0.9166666666666666
2019-2021,diag4/student_t_ar1_shared,nowcast M3,48,40,7.498650238682691,8.167739864643224,0.40602064447148944,4.607471947353351,-0.28040547616789313,0.9473186100307623,0.75,0.7,48,0.9166666666666666
2019-2021,diag4/student_t_ar1_shared,backcast,49,44,7.124586458617605,7.485921456873146,0.39032236470051795,4.288895475163422,-0.2590574741618404,0.9648894361169923,0.8163265306122449,0.7954545454545454,49,0.9183673469387755
2019-2021,ar2,forecast,157,42,14.608860516409631,15.783962947972894,1.0,9.39559844895277,-1.6570356737671792,-0.10151990236207985,0.7197452229299363,0.6904761904761905,157,0.6369426751592356
2019-2021,ar2,nowcast M1,48,43,14.81382664338204,15.575343559300471,1.0,9.233704289307049,-1.8049904908209775,-0.10066440276314002,0.6666666666666666,0.7209302325581395,48,0.75
2019-2021,ar2,nowcast M2,60,55,18.468642766782377,19.241179165284144,1.0,10.457474362168254,-4.240583296668331,-0.6147602386829274,0.4166666666666667,0.45454545454545453,60,0.6666666666666666
2019-2021,ar2,nowcast M3,48,40,18.468642766782374,20.176090027299914,1.0,10.457474362168256,-4.240583296668329,-0.6147602386829272,0.4166666666666667,0.4,48,0.6666666666666666
2019-2021,ar2,backcast,49,44,18.253082843674807,19.246082008778878,1.0,10.124690330571758,-3.717153512436639,-0.6304105360422352,0.4897959183673469,0.45454545454545453,49,0.673469387755102
2019-2021,mean,forecast,157,42,13.226734786708601,14.079026220350384,0.9053912707189903,7.659451313462111,-0.6350295503665685,-0.18320634125013785,0.8343949044585988,0.9047619047619048,157,0.7452229299363057
2019-2021,mean,nowcast M1,48,43,13.227402304656344,13.902054098266909,0.8929092140122743,7.396138561067526,-0.9547194080175346,-0.21762297126798028,0.8333333333333334,0.9069767441860465,48,0.8333333333333334
2019-2021,mean,nowcast M2,60,55,13.264425110226828,13.790301081302985,0.7182133131127625,7.3875005120522905,-0.9582356404282806,-0.6720004560244337,0.5833333333333334,0.6363636363636364,60,0.8333333333333334
2019-2021,mean,nowcast M3,48,40,13.26442511022683,14.46162786548393,0.7182133131127627,7.387500512052291,-0.9582356404282804,-0.6720004560244328,0.5833333333333334,0.6,48,0.8333333333333334
2019-2021,mean,backcast,49,44,13.09679878801131,13.803243192512587,0.717511606131219,7.138739778548923,-0.4967427177424814,-0.6752880469518628,0.5714285714285714,0.5454545454545454,49,0.8367346938775511
2024-2025,diag4/gaussian,forecast,104,39,1.6764440198211468,1.6266028783135353,1.0036411101046772,1.4117451727011299,-0.38082490198931507,0.15964864267761927,0.8557692307692307,0.8717948717948718,104,0.875
2024-2025,diag4/gaussian,nowcast M1,32,32,1.9226227546756371,1.9226227546756371,1.0789227339479759,1.510047120957617,-0.0963567216991883,0.08478080477987915,0.78125,0.78125,32,0.875
2024-2025,diag4/gaussian,nowcast M2,40,40,2.1048109159057433,2.1048109159057433,1.2215225291074963,1.7255118956022055,-0.29705201645303536,0.060900055961929975,0.75,0.75,40,0.825
2024-2025,diag4/gaussian,nowcast M3,32,32,2.010990134146142,2.010990134146142,1.1670738383715333,1.5584923447450594,-0.46693849570779866,0.21547152565232408,0.75,0.75,32,0.8125
2024-2025,diag4/gaussian,backcast,32,32,2.1778733708069775,2.1778733708069775,1.3390199598174526,1.7037159286327128,-0.5217151567062763,-0.06787234757358551,0.75,0.75,32,0.875
2024-2025,diag4/gaussian_ar1,forecast,104,39,1.693387931551028,1.6574646110007858,1.0137849658952856,1.4549428999674505,-0.4942133992436674,0.19702876006987138,0.8557692307692307,0.8717948717948718,104,0.875
2024-2025,diag4/gaussian_ar1,nowcast M1,32,32,1.9583034902267664,1.9583034902267664,1.0989457762512456,1.5265568004802939,-0.1630982299076303,0.09466543686625721,0.84375,0.84375,32,0.875
2024-2025,diag4/gaussian_ar1,nowcast M2,40,40,2.159037476445991,2.159037476445991,1.2529927979451227,1.7357950015606876,-0.1805199574168866,-0.05285547848705411,0.75,0.75,40,0.825
2024-2025,diag4/gaussian_ar1,nowcast M3,32,32,2.0083538091597624,2.0083538091597624,1.1655438527844308,1.5376563481176413,-0.34468049270536105,0.1627293029234476,0.75,0.75,32,0.8125
2024-2025,diag4/gaussian_ar1,backcast,32,32,2.1575632568145044,2.1575632568145044,1.3265327103810851,1.6001277019221878,-0.31492959956529953,-0.1495198639408367,0.75,0.75,32,0.875
2024-2025,diag4/student_t,forecast,104,39,1.607916989616382,1.5873846353596792,0.9626158543527885,1.3688462536124013,-0.3535770546677635,0.3999212671332369,0.875,0.8717948717948718,104,0.875
2024-2025,diag4/student_t,nowcast M1,32,32,1.7002152461178979,1.7002152461178979,0.9541137891874333,1.42916159139597,0.0042929762812218275,0.17630545587587163,0.875,0.875,32,0.875
2024-2025,diag4/student_t,nowcast M2,40,40,1.7685323711461969,1.7685323711461969,1.02636399235955,1.532943127645051,-0.179705582121991,0.1695545724302793,0.75,0.75,40,0.825
2024-2025,diag4/student_t,nowcast M3,32,32,1.8093443160916365,1.8093443160916365,1.0500491176270121,1.4638497199058862,-0.272304901486522,0.2093615587083876,0.75,0.75,32,0.875
2024-2025,diag4/student_t,backcast,32,32,1.9312065435243426,1.9312065435243426,1.1873620123978983,1.5121022664721084,-0.36513464961284453,-0.06662124554341879,0.75,0.75,32,0.875
2024-2025,diag4/student_t_ar1,forecast,104,39,1.7100774948289985,1.6943787679793132,1.0237765502353648,1.493006791799823,-0.6315975666414916,0.26736577761685437,0.8557692307692307,0.8717948717948718,104,0.875
2024-2025,diag4/student_t_ar1,nowcast M1,32,32,1.795263406890779,1.795263406890779,1.0074521891561283,1.457979425242067,-0.10960598111701503,0.09256622262634787,0.8125,0.8125,32,0.875
2024-2025,diag4/student_t_ar1,nowcast M2,40,40,1.9263784205893826,1.9263784205893826,1.1179696107400001,1.6236531210703535,-0.22320255948537363,0.10740636673071971,0.75,0.75,40,0.825
2024-2025,diag4/student_t_ar1,nowcast M3,32,32,2.0564659020321434,2.0564659020321434,1.1934656033426447,1.543815423503137,-0.30137469514043996,0.15122460769901142,0.75,0.75,32,0.8125
2024-2025,diag4/student_t_ar1,backcast,32,32,2.2215759797246197,2.2215759797246197,1.3658895962348978,1.5806832628340874,-0.23497907131014859,-0.15529061460716825,0.75,0.75,32,0.875
2024-2025,diag4/student_t_ar1_shared,forecast,104,39,1.690115079897058,1.6906703693111247,1.0118255992666587,1.4385450114710685,-0.42505674494988077,0.11113742541203944,0.875,0.8717948717948718,104,0.875
2024-2025,diag4/student_t_ar1_shared,nowcast M1,32,32,1.833659128545267,1.833659128545267,1.0289988065976527,1.5160675588339105,-0.001578207075805249,-0.051729395741258934,0.84375,0.84375,32,0.875
2024-2025,diag4/student_t_ar1_shared,nowcast M2,40,40,1.866547123447424,1.866547123447424,1.083246644960826,1.5356848839565138,-0.09973923450360785,0.06627897183089705,0.75,0.75,40,0.875
2024-2025,diag4/student_t_ar1_shared,nowcast M3,32,32,1.9138771345705703,1.9138771345705703,1.1107145160427054,1.4632422257702242,-0.17441032468364803,0.11744139410558677,0.75,0.75,32,0.875
2024-2025,diag4/student_t_ar1_shared,backcast,32,32,2.0664651241655574,2.0664651241655574,1.2705229259950264,1.5347927437560034,-0.2166420259365219,-0.20657231309091592,0.75,0.75,32,0.875
2024-2025,ar2,forecast,104,39,1.6703620476908305,1.6110199847898585,1.0,1.4243483824541197,0.26934812159679244,-0.2859020100880866,0.875,0.8717948717948718,104,0.875
2024-2025,ar2,nowcast M1,32,32,1.7819837270834107,1.7819837270834107,1.0,1.5859558652323236,0.4264689351087299,-0.5335444504757295,0.875,0.875,32,0.875
2024-2025,ar2,nowcast M2,40,40,1.7231044583709973,1.7231044583709973,1.0,1.4844592978556825,0.43565343937784073,0.31459869474584545,0.75,0.75,40,0.875
2024-2025,ar2,nowcast M3,32,32,1.7231044583709973,1.7231044583709973,1.0,1.4844592978556825,0.4356534393778407,0.31459869474584534,0.75,0.75,32,0.875
2024-2025,ar2,backcast,32,32,1.626468190290371,1.626468190290371,1.0,1.375025846047469,0.0659193737389665,0.05520710353235401,0.75,0.75,32,0.875
2024-2025,mean,forecast,104,39,1.6664931397700202,1.6053814299156044,0.9976837908128009,1.4198301152357113,0.27079421851117846,-0.018672899131746117,0.875,0.8717948717948718,104,0.875
2024-2025,mean,nowcast M1,32,32,1.77500156705193,1.77500156705193,0.996081804830559,1.5785332007231605,0.4270100340026518,-0.29680966931652253,0.875,0.875,32,0.875
2024-2025,mean,nowcast M2,40,40,1.7776538640629584,1.7776538640629584,1.03165763133335,1.5827674329411416,0.4265353326294365,-0.6347377399613361,0.75,0.75,40,0.875
2024-2025,mean,nowcast M3,32,32,1.7776538640629584,1.7776538640629584,1.03165763133335,1.5827674329411416,0.4265353326294365,-0.6347377399613362,0.75,0.75,32,0.875
2024-2025,mean,backcast,32,32,1.6296430640864468,1.6296430640864468,1.0019520048501587,1.4108316878093374,0.059889101135877865,-0.6021831769551756,0.75,0.75,32,0.875
